Step,Loss
342,4.2494685e-05
343,3.4817025e-05
344,3.9979088e-05
345,4.5529694e-05
346,3.077537e-05
347,3.5621837e-05
348,3.6242505e-05
349,3.780974e-05
350,4.0051276e-05
351,3.947034e-05
352,3.2965723e-05
353,4.0553638e-05
354,3.6105706e-05
355,3.9995353e-05
356,3.575556e-05
357,3.251861e-05
358,3.328781e-05
359,3.9256058e-05
360,3.741614e-05
361,3.5761437e-05
362,3.1643718e-05
363,3.416644e-05
364,3.908749e-05
365,4.1862655e-05
366,4.1889845e-05
367,4.0747396e-05
368,3.5302553e-05
369,3.065241e-05
370,4.3765227e-05
371,3.472457e-05
372,3.3453085e-05
373,3.369579e-05
374,4.670776e-05
375,3.2115746e-05
376,3.2436365e-05
377,3.242795e-05
378,3.6196645e-05
379,3.676637e-05
380,3.9273233e-05
381,3.0552404e-05
382,2.948453e-05
383,3.2497606e-05
384,3.428803e-05
385,3.074099e-05
386,3.083935e-05
387,3.738751e-05
388,3.1624648e-05
389,2.4318868e-05
390,3.1218868e-05
391,3.2641834e-05
392,3.82047e-05
393,4.5092573e-05
394,4.8927308e-05
395,2.8320173e-05
396,3.099583e-05
397,3.4074907e-05
398,2.9410197e-05
399,2.991771e-05
400,3.8651397e-05
401,3.923829e-05
402,3.14047e-05
403,3.2879212e-05
404,3.0333911e-05
405,3.0402794e-05
406,2.7667958e-05
407,3.0276797e-05
408,2.9495637e-05
409,2.731051e-05
410,2.9397968e-05
411,2.5398338e-05
412,3.097738e-05
413,3.1371663e-05
414,2.5099129e-05
415,3.7607188e-05
416,2.5799374e-05
417,3.696895e-05
418,3.377811e-05
419,2.8133045e-05
420,3.081081e-05
421,2.6406611e-05
422,3.3452212e-05
423,2.8726712e-05
424,3.4643446e-05
425,2.307237e-05
426,3.1845266e-05
427,3.225472e-05
428,2.7922477e-05
429,2.9176184e-05
430,2.5689016e-05
431,3.1642132e-05
432,3.3361495e-05
433,3.1179672e-05
434,3.9090482e-05
435,3.191302e-05
436,3.178985e-05
437,3.2183732e-05
438,3.1137293e-05
439,2.6093636e-05
440,2.5616228e-05
441,2.2826518e-05
442,2.3082825e-05
443,2.9980043e-05
444,2.4009094e-05
445,2.3949164e-05
446,2.5166279e-05
447,2.6062573e-05
448,2.4986311e-05
449,2.307113e-05
450,2.7509892e-05
451,2.3076258e-05
452,2.4857442e-05
453,2.4504663e-05
454,2.9571343e-05
455,2.6957527e-05
456,2.637129e-05
457,2.3704375e-05
458,2.5153768e-05
459,2.6541375e-05
460,2.4379979e-05
461,3.521345e-05
462,2.6297823e-05
463,2.4439536e-05
464,2.8887882e-05
465,3.5331257e-05
466,2.392419e-05
467,3.0276276e-05
468,2.6679863e-05
469,2.6624914e-05
470,3.3465458e-05
471,2.4571675e-05
472,2.3569663e-05
473,2.741004e-05
474,3.0241024e-05
475,2.605481e-05
476,2.1898064e-05
477,2.4742496e-05
478,2.512811e-05
479,2.3901957e-05
480,1.8791665e-05
481,2.1593964e-05
482,2.5543397e-05
483,2.1361393e-05
484,2.2650254e-05
485,2.2887749e-05
486,1.798445e-05
487,2.815319e-05
488,2.5781808e-05
489,2.2509877e-05
490,2.2344026e-05
491,2.1623775e-05
492,2.2197539e-05
493,2.4830819e-05
494,2.9376755e-05
495,2.6490028e-05
496,2.7998383e-05
497,2.1038448e-05
498,2.5168567e-05
499,2.509892e-05
500,1.9798503e-05
501,2.7766597e-05
502,2.4113711e-05
503,2.879099e-05
504,2.4962592e-05
505,2.3733412e-05
506,2.277111e-05
507,2.3457347e-05
508,2.086124e-05
509,3.2716474e-05
510,1.9769088e-05
511,3.4585646e-05
512,2.3292669e-05
513,2.8349907e-05
514,2.2287984e-05
515,2.80602e-05
516,2.412384e-05
517,2.6009704e-05
518,2.5254965e-05
519,1.882534e-05
520,2.4601391e-05
521,2.3959254e-05
522,2.60599e-05
523,2.266956e-05
524,1.9377878e-05
525,2.2737793e-05
526,2.127104e-05
527,1.909442e-05
528,1.9611109e-05
529,2.1357346e-05
530,2.4746243e-05
531,2.1160049e-05
532,1.621825e-05
533,2.2712982e-05
534,3.284861e-05
535,2.5596099e-05
536,2.5325795e-05
537,2.4149189e-05
538,2.097326e-05
539,2.2331149e-05
540,2.8312064e-05
541,2.4323537e-05
542,2.3663142e-05
543,2.2635444e-05
544,2.1277065e-05
545,2.0065127e-05
546,3.0485677e-05
547,1.9635134e-05
548,2.1342785e-05
549,2.0960693e-05
550,2.2662147e-05
551,1.8950315e-05
552,2.5024285e-05
553,2.0149684e-05
554,2.3156475e-05
555,2.5545593e-05
556,2.0332373e-05
557,2.0721545e-05
558,1.9302539e-05
559,2.3922621e-05
560,1.952027e-05
561,2.550499e-05
562,2.293891e-05
563,2.0777989e-05
564,2.1379394e-05
565,2.0879941e-05
566,2.1721284e-05
567,2.2236893e-05
568,2.1195536e-05
569,2.0624546e-05
570,2.624828e-05
571,2.0359492e-05
572,2.052921e-05
573,2.1559317e-05
574,1.9988562e-05
575,2.8008257e-05
576,1.9058307e-05
577,1.9166659e-05
578,1.7802182e-05
579,2.7343107e-05
580,1.8500356e-05
581,2.3748531e-05
582,1.9770792e-05
583,1.9665307e-05
584,1.8121606e-05
585,2.0956946e-05
586,1.8748651e-05
587,1.833015e-05
588,1.7264505e-05
589,1.815088e-05
590,2.3426011e-05
591,1.8642004e-05
592,2.4070874e-05
593,1.8120714e-05
594,1.9539037e-05
595,2.1544543e-05
596,2.3091341e-05
597,1.6525528e-05
598,1.746522e-05
599,1.9713138e-05
600,2.1367436e-05
601,2.1832739e-05
602,2.6760685e-05
603,1.5141487e-05
604,2.121472e-05
605,1.817464e-05
606,1.7815224e-05
607,2.2194385e-05
608,1.8820607e-05
609,1.9813746e-05
610,1.789813e-05
611,1.6307697e-05
612,2.1501297e-05
613,1.9069616e-05
614,1.9376921e-05
615,2.234052e-05
616,2.2990991e-05
617,2.1703067e-05
618,2.0845537e-05
619,2.1508426e-05
620,1.8947852e-05
621,2.223602e-05
622,1.967345e-05
623,2.4833296e-05
624,1.8445815e-05
625,2.5220404e-05
626,1.8915562e-05
627,1.8956876e-05
628,2.305078e-05
629,2.0185424e-05
630,2.4592564e-05
631,1.5271595e-05
632,1.5078933e-05
633,1.8878842e-05
634,1.4265003e-05
635,1.740586e-05
636,1.7152353e-05
637,1.5086735e-05
638,1.5832315e-05
639,1.4467887e-05
640,1.6184787e-05
641,1.4403556e-05
642,1.6228087e-05
643,1.5559503e-05
644,1.811115e-05
645,1.7209042e-05
646,1.6189018e-05
647,1.4111869e-05
648,1.6213238e-05
649,2.0335696e-05
650,1.529516e-05
651,1.5233154e-05
652,1.6785885e-05
653,1.7683657e-05
654,2.1541351e-05
655,1.4827971e-05
656,1.42961035e-05
657,1.5397007e-05
658,1.45899085e-05
659,1.5220272e-05
660,1.7447057e-05
661,1.6994032e-05
662,1.6658065e-05
663,1.8388851e-05
664,1.9718715e-05
665,1.665302e-05
666,1.5879103e-05
667,1.978108e-05
668,1.8236733e-05
669,1.4776355e-05
670,1.5184627e-05
671,1.9714718e-05
672,1.3812774e-05
673,1.6607424e-05
674,1.5870119e-05
675,1.4003156e-05
676,1.8740071e-05
677,2.3549497e-05
678,1.5105307e-05
679,1.4786004e-05
680,1.4836689e-05
681,1.6224587e-05
682,1.4362657e-05
683,1.3277786e-05
684,1.1937e-05
685,1.2268479e-05
686,1.4479997e-05
687,1.5315261e-05
688,1.4537778e-05
689,1.4403049e-05
690,1.2095171e-05
691,1.5052961e-05
692,1.5044187e-05
693,1.5835107e-05
694,1.5343616e-05
695,1.4443834e-05
696,1.4396955e-05
697,1.5419655e-05
698,1.5050282e-05
699,1.7137449e-05
700,2.0603922e-05
701,1.4798428e-05
702,1.6236849e-05
703,1.3329907e-05
704,1.4620279e-05
705,1.3521122e-05
706,1.3785846e-05
707,1.858251e-05
708,1.2236144e-05
709,1.4046269e-05
710,1.4233909e-05
711,1.3790266e-05
712,1.4374432e-05
713,1.539583e-05
714,1.4044707e-05
715,1.6677493e-05
716,1.3983149e-05
717,1.2200119e-05
718,1.3973082e-05
719,1.4642406e-05
720,1.7406863e-05
721,1.5933143e-05
722,1.2047742e-05
723,1.4199011e-05
724,1.4588811e-05
725,1.463633e-05
726,1.38171945e-05
727,1.1652186e-05
728,1.4660863e-05
729,1.1509257e-05
730,1.6670201e-05
731,2.1233653e-05
732,1.218586e-05
733,1.28906095e-05
734,1.1762557e-05
735,1.637824e-05
736,1.7246499e-05
737,1.2503407e-05
738,1.5196402e-05
739,1.4171947e-05
740,1.31061e-05
741,1.38712885e-05
742,1.1628956e-05
743,1.3009682e-05
744,1.3931417e-05
745,1.638833e-05
746,1.7256272e-05
747,1.2212932e-05
748,1.5715208e-05
749,1.3525419e-05
750,1.3529157e-05
751,1.2091527e-05
752,1.6522352e-05
753,1.2683019e-05
754,1.0361196e-05
755,1.8165947e-05
756,1.2184977e-05
757,1.3756421e-05
758,1.2547213e-05
759,1.1285553e-05
760,1.201382e-05
761,1.577634e-05
762,1.3880459e-05
763,1.2442826e-05
764,1.4218812e-05
765,1.5996075e-05
766,1.4015925e-05
767,1.43600555e-05
768,1.2856744e-05
769,1.4665371e-05
770,1.3252531e-05
771,1.21761e-05
772,1.06320595e-05
773,1.1165035e-05
774,1.11405625e-05
775,1.5461741e-05
776,1.52082675e-05
777,1.5169988e-05
778,1.2516215e-05
779,1.302096e-05
780,1.3482049e-05
781,1.1150055e-05
782,1.2613508e-05
783,1.3130553e-05
784,1.2531197e-05
785,1.2004946e-05
786,2.009156e-05
787,1.2746312e-05
788,1.8905575e-05
789,1.4057189e-05
790,1.3919816e-05
791,1.1591275e-05
792,1.2423779e-05
793,1.4140661e-05
794,1.3969301e-05
795,1.616715e-05
796,1.0583639e-05
797,1.1395112e-05
798,1.31393135e-05
799,1.0103862e-05
800,1.2626556e-05
801,1.0362379e-05
802,1.3438146e-05
803,1.0908153e-05
804,1.2011105e-05
805,1.1734455e-05
806,1.71318e-05
807,1.1148211e-05
808,8.155653e-06
809,1.319538e-05
810,1.2686993e-05
811,1.1664142e-05
812,1.2298567e-05
813,1.3315514e-05
814,1.23586815e-05
815,1.1087114e-05
816,1.0401463e-05
817,1.5037879e-05
818,1.1612963e-05
819,1.8109084e-05
820,1.7744851e-05
821,1.1535098e-05
822,1.165578e-05
823,1.8227158e-05
824,1.3154877e-05
825,1.1138335e-05
826,1.4062342e-05
827,1.1561124e-05
828,1.2766182e-05
829,1.62883e-05
830,1.15117045e-05
831,1.0022053e-05
832,1.3697973e-05
833,1.0522726e-05
834,1.3150721e-05
835,1.3069123e-05
836,1.1594529e-05
837,1.0560111e-05
838,1.0220857e-05
839,1.2141167e-05
840,9.870441e-06
841,1.7862558e-05
842,1.2807082e-05
843,1.1033242e-05
844,1.5029396e-05
845,1.4908732e-05
846,1.168078e-05
847,1.0046282e-05
848,1.1513959e-05
849,1.133076e-05
850,1.2229231e-05
851,9.835278e-06
852,1.0635534e-05
853,1.1140494e-05
854,1.1288135e-05
855,1.253894e-05
856,1.0640588e-05
857,1.2630251e-05
858,9.275958e-06
859,1.262519e-05
860,1.0875811e-05
861,1.0456952e-05
862,1.0530158e-05
863,1.3574266e-05
864,1.1648471e-05
865,9.8979535e-06
866,1.27102285e-05
867,1.0349305e-05
868,1.0394547e-05
869,9.271462e-06
870,1.4326454e-05
871,1.3849226e-05
872,8.34236e-06
873,1.2057792e-05
874,1.03122575e-05
875,1.1429504e-05
876,1.3553559e-05
877,1.3129192e-05
878,9.617371e-06
879,9.101963e-06
880,1.1196279e-05
881,1.1062113e-05
882,1.2401849e-05
883,9.02574e-06
884,1.2966945e-05
885,8.058492e-06
886,1.1617109e-05
887,1.2394003e-05
888,1.0738443e-05
889,1.0985332e-05
890,1.2873272e-05
891,1.0122098e-05
892,1.0383934e-05
893,9.373344e-06
894,8.801853e-06
895,1.0903685e-05
896,1.3320961e-05
897,1.175168e-05
898,1.377466e-05
899,8.112744e-06
900,1.19401e-05
901,8.332923e-06
902,1.0090263e-05
903,1.3730622e-05
904,1.1678146e-05
905,1.0033488e-05
906,1.3176027e-05
907,9.06382e-06
908,1.12724965e-05
909,9.226678e-06
910,8.11437e-06
911,8.949991e-06
912,8.41074e-06
913,1.03728835e-05
914,9.064091e-06
915,1.2596336e-05
916,1.0514105e-05
917,7.865924e-06
918,9.212967e-06
919,7.441621e-06
920,8.934437e-06
921,8.101098e-06
922,8.318656e-06
923,9.075259e-06
924,8.467646e-06
925,9.022522e-06
926,9.036616e-06
927,8.739095e-06
928,9.452425e-06
929,7.2110406e-06
930,1.00053585e-05
931,1.5865173e-05
932,8.434514e-06
933,1.0546042e-05
934,8.426703e-06
935,1.3134298e-05
936,6.5169584e-06
937,1.1707747e-05
938,1.0739821e-05
939,9.400076e-06
940,1.401878e-05
941,9.332127e-06
942,7.451101e-06
943,1.41654655e-05
944,1.3536808e-05
945,9.371442e-06
946,8.886667e-06
947,9.562889e-06
948,8.612579e-06
949,1.5698122e-05
950,9.992659e-06
951,9.964026e-06
952,1.0876737e-05
953,1.016681e-05
954,1.8496874e-05
955,8.830147e-06
956,9.911591e-06
957,9.738454e-06
958,8.2832385e-06
959,8.699215e-06
960,8.214442e-06
961,7.4071413e-06
962,8.986176e-06
963,8.545762e-06
964,9.437564e-06
965,1.2300026e-05
966,9.440549e-06
967,1.1038664e-05
968,7.677755e-06
969,9.061754e-06
970,8.510049e-06
971,1.0734156e-05
972,1.3776901e-05
973,9.427105e-06
974,9.540389e-06
975,8.538059e-06
976,7.144256e-06
977,1.0312937e-05
978,1.0081886e-05
979,8.411805e-06
980,1.0053325e-05
981,8.037107e-06
982,1.06128255e-05
983,9.156056e-06
984,8.987483e-06
985,8.961474e-06
986,8.563807e-06
987,8.092486e-06
988,9.711997e-06
989,8.191493e-06
990,1.0119239e-05
991,1.1971468e-05
992,8.986192e-06
993,7.726957e-06
994,9.502108e-06
995,1.22439715e-05
996,1.3274553e-05
997,9.015683e-06
998,7.5630683e-06
999,7.162393e-06
1000,8.672955e-06
1001,1.0280306e-05
1002,7.939679e-06
1003,1.2633279e-05
1004,9.486642e-06
1005,1.0098147e-05
1006,8.243487e-06
1007,8.87241e-06
1008,8.608365e-06
1009,9.019038e-06
1010,1.1116055e-05
1011,9.480467e-06
1012,7.746862e-06
1013,8.432068e-06
1014,8.962492e-06
1015,8.050199e-06
1016,7.5697762e-06
1017,9.0408175e-06
1018,7.698544e-06
1019,8.304644e-06
1020,7.93136e-06
1021,6.5224394e-06
1022,8.6842065e-06
1023,1.0187108e-05
1024,8.4500825e-06
1025,7.146846e-06
1026,7.718935e-06
1027,8.3048335e-06
1028,1.6358701e-05
1029,7.829477e-06
1030,8.4583035e-06
1031,8.919534e-06
1032,9.099402e-06
1033,1.0162816e-05
1034,1.2832497e-05
1035,9.122905e-06
1036,8.802076e-06
1037,7.915435e-06
1038,9.14805e-06
1039,6.8608983e-06
1040,7.5394955e-06
1041,9.444376e-06
1042,8.296872e-06
1043,9.485616e-06
1044,7.814439e-06
1045,9.403363e-06
1046,7.8109115e-06
1047,9.305752e-06
1048,1.0078243e-05
1049,9.619804e-06
1050,1.0421246e-05
1051,7.4268564e-06
1052,6.7005094e-06
1053,9.120014e-06
1054,7.717325e-06
1055,6.701463e-06
1056,9.724934e-06
1057,8.095069e-06
1058,7.7474615e-06
1059,8.4976455e-06
1060,6.8085137e-06
1061,6.8881022e-06
1062,8.261121e-06
1063,9.653197e-06
1064,9.103626e-06
1065,9.443097e-06
1066,1.1753898e-05
1067,7.9523e-06
1068,7.64099e-06
1069,6.7899355e-06
1070,8.9457535e-06
1071,8.195072e-06
1072,6.9295174e-06
1073,7.435394e-06
1074,9.090358e-06
1075,1.3165434e-05
1076,1.0772989e-05
1077,8.9915075e-06
1078,7.178441e-06
1079,8.657101e-06
1080,1.0074547e-05
1081,8.431548e-06
1082,8.243354e-06
1083,9.3694325e-06
1084,9.207471e-06
1085,7.424206e-06
1086,7.13535e-06
1087,7.0932383e-06
1088,1.2051621e-05
1089,8.914176e-06
1090,1.0806457e-05
1091,8.287704e-06
1092,9.892142e-06
1093,9.141742e-06
1094,6.9603825e-06
1095,8.8373245e-06
1096,8.445691e-06
1097,8.74706e-06
1098,8.674557e-06
1099,9.912433e-06
1100,6.6346047e-06
1101,6.683793e-06
1102,7.9437295e-06
1103,1.0349868e-05
1104,6.8344584e-06
1105,7.007132e-06
1106,1.1311688e-05
1107,1.6045688e-05
1108,8.971044e-06
1109,7.766214e-06
1110,8.766322e-06
1111,8.473244e-06
1112,7.1298746e-06
1113,9.591109e-06
1114,8.787763e-06
1115,9.324406e-06
1116,8.630275e-06
1117,7.0010437e-06
1118,7.9851e-06
1119,8.317322e-06
1120,6.847327e-06
1121,7.4273967e-06
1122,7.9974125e-06
1123,7.187087e-06
1124,7.1065247e-06
1125,9.866547e-06
1126,6.149571e-06
1127,7.96442e-06
1128,7.681096e-06
1129,6.489369e-06
1130,7.577433e-06
1131,8.764657e-06
1132,7.7391405e-06
1133,7.4904697e-06
1134,8.212131e-06
1135,8.174711e-06
1136,6.5038744e-06
1137,8.87645e-06
1138,9.252248e-06
1139,1.1412269e-05
1140,9.614394e-06
1141,5.780413e-06
1142,7.742478e-06
1143,7.1988056e-06
1144,6.1387536e-06
1145,8.279977e-06
1146,7.207096e-06
1147,7.431405e-06
1148,9.217344e-06
1149,8.052249e-06
1150,8.787851e-06
1151,7.874794e-06
1152,5.776576e-06
1153,8.456246e-06
1154,9.850267e-06
1155,8.9401165e-06
1156,9.298359e-06
1157,7.512988e-06
1158,1.06566595e-05
1159,7.886395e-06
1160,9.390498e-06
1161,6.7423357e-06
1162,6.865365e-06
1163,8.171272e-06
1164,7.778596e-06
1165,7.1497857e-06
1166,5.7051348e-06
1167,7.607533e-06
1168,6.996233e-06
1169,7.6167908e-06
1170,7.2541925e-06
1171,7.039531e-06
1172,8.314784e-06
1173,8.363332e-06
1174,9.716297e-06
1175,7.978419e-06
1176,6.458719e-06
1177,7.650988e-06
1178,6.239562e-06
1179,9.921941e-06
1180,6.9562643e-06
1181,5.775935e-06
1182,1.2300055e-05
1183,7.758315e-06
1184,8.448697e-06
1185,7.8210305e-06
1186,6.750733e-06
1187,7.400488e-06
1188,7.246999e-06
1189,9.611325e-06
1190,5.690322e-06
1191,6.147076e-06
1192,7.644353e-06
1193,5.656487e-06
1194,1.1865013e-05
1195,7.1742434e-06
1196,8.7995295e-06
1197,8.184461e-06
1198,7.2438547e-06
1199,6.6385733e-06
1200,7.992916e-06
1201,8.275569e-06
1202,6.16386e-06
1203,8.270426e-06
1204,8.524438e-06
1205,6.876357e-06
1206,6.7234987e-06
1207,8.684538e-06
1208,6.2378e-06
1209,8.780338e-06
1210,6.1545807e-06
1211,7.366979e-06
1212,9.0830545e-06
1213,7.682708e-06
1214,9.1529255e-06
1215,6.563025e-06
1216,7.916691e-06
1217,6.7791193e-06
1218,9.434362e-06
1219,5.8270234e-06
1220,7.3752904e-06
1221,1.0545115e-05
1222,5.9637614e-06
1223,7.27746e-06
1224,7.108908e-06
1225,5.4477914e-06
1226,7.771558e-06
1227,6.3990815e-06
1228,5.7993566e-06
1229,8.438583e-06
1230,9.079814e-06
1231,8.356405e-06
1232,8.6875725e-06
1233,8.427885e-06
1234,8.369358e-06
1235,7.0972505e-06
1236,7.1791933e-06
1237,8.599178e-06
1238,6.08152e-06
1239,1.1749868e-05
1240,8.903382e-06
1241,7.608082e-06
1242,6.2862173e-06
1243,9.199995e-06
1244,7.669921e-06
1245,6.953273e-06
1246,5.633666e-06
1247,6.0367424e-06
1248,7.779335e-06
1249,6.475014e-06
1250,6.7274495e-06
1251,7.1085337e-06
1252,6.6816547e-06
1253,9.284723e-06
1254,6.5730846e-06
1255,7.4879226e-06
1256,6.575156e-06
1257,7.4637583e-06
1258,6.717949e-06
1259,6.8897684e-06
1260,9.692479e-06
1261,8.031223e-06
1262,6.7025635e-06
1263,6.4306146e-06
1264,6.559779e-06
1265,5.9283116e-06
1266,6.6922053e-06
1267,7.779689e-06
1268,6.0476254e-06
1269,8.112212e-06
1270,8.529836e-06
1271,8.07681e-06
1272,8.319899e-06
1273,7.2954376e-06
1274,7.766241e-06
1275,5.6152903e-06
1276,5.7831408e-06
1277,6.8574036e-06
1278,6.738279e-06
1279,8.817784e-06
1280,5.465013e-06
1281,7.3914694e-06
1282,8.264928e-06
1283,7.1689847e-06
1284,6.9735875e-06
1285,7.758127e-06
1286,7.042278e-06
1287,7.1763816e-06
1288,6.1922124e-06
1289,6.595135e-06
1290,6.9138705e-06
1291,7.958198e-06
1292,9.5732485e-06
1293,9.681762e-06
1294,7.250319e-06
1295,7.879819e-06
1296,5.733866e-06
1297,6.2004483e-06
1298,6.4136043e-06
1299,6.6381544e-06
1300,7.966453e-06
1301,5.841774e-06
1302,6.809584e-06
1303,8.458742e-06
1304,8.045498e-06
1305,8.267612e-06
1306,6.321361e-06
1307,7.2411776e-06
1308,6.6980897e-06
1309,8.352148e-06
1310,9.685294e-06
1311,7.6121873e-06
