Time,Truth,Reconstruction
0.8200000000000001,-1.2812055028357123,-1.3086997399863893
0.8300000000000001,-1.4818664018065848,-1.5101656333631333
0.84,-1.6692109838002862,-1.693116860686324
0.85,-1.8463962964615457,-1.8614756012006082
0.86,-2.0163349156900616,-2.0197083948251935
0.87,-2.181714766352149,-2.172606049899677
0.88,-2.345021232082279,-2.324976830913699
0.89,-2.508560287794219,-2.4812955074050382
0.9,-2.67448164504645,-2.6453544154757327
0.91,-2.8448010945043394,-2.8199598350859114
0.92,-3.021421368469209,-3.006708747985165
0.93,-3.206150935107975,-3.2058690730934827
0.9400000000000001,-3.4007201790177706,-3.4163727630379213
0.9500000000000001,-3.6067944233475537,-3.6359176724891906
0.96,-3.8259832094629864,-3.8611625742762743
0.97,-4.059845173391764,-4.08799130692768
0.98,-4.309887746652161,-4.311817393393459
0.99,-4.577560766396588,-4.527899588016441
1.0,-4.864242912425868,-4.794613736212036
1.01,-5.17121970709294,-5.092713619770101
1.02,-5.499651635595589,-5.424028714182288
1.03,-5.850530795652122,-5.787251893883586
1.04,-6.2246244074032955,-6.178027278023376
1.05,-6.622403564939488,-6.589535074269327
1.06,-7.043955870174499,-7.013468619862482
1.07,-7.488881162449323,-7.441226734753084
1.08,-7.956170571194825,-7.865104309796626
1.09,-8.444070717128197,-8.279263180831496
1.1,-8.949937207268912,-8.680304108382929
1.11,-9.470084704916175,-9.067332252331653
1.12,-9.999644797886738,-9.441500140862297
1.1300000000000001,-10.532447440375236,-9.805107413998561
1.1400000000000001,-11.060946424451762,-10.160418550571904
1.1500000000000001,-11.576213294107678,-10.508413742775012
1.16,-12.068026095349591,-10.847704445555825
1.17,-12.525077802260148,-11.173820952162739
1.18,-12.935322594264965,-11.47901880613788
1.19,-13.286465299273136,-11.752664418355522
1.2,-13.56658034013496,-11.982162747324937
1.21,-13.764823307757904,-12.15429789433245
1.22,-13.872174779028906,-12.256786443291492
1.23,-13.882137759639656,-12.27980519146492
1.24,-13.791302997020074,-12.2172559480625
1.25,-13.599704526613385,-12.067570290449808
1.26,-13.310911764117812,-11.833930163002869
