Time Step,Cumulative Mean Error
0,1.0905805642847726
1,1.0611206091110064
2,1.0317738200815574
3,1.0024212387222167
4,0.973093878606696
5,0.943608388585604
6,0.9140187364689341
7,0.884390704767739
8,0.8548079680260326
9,0.8254442016108845
10,0.796473297176934
11,0.7680730452809977
12,0.7404139774295835
13,0.713645357372067
14,0.6878838856599196
15,0.6632108726068742
16,0.6396719228663817
17,0.6172820061756269
18,0.5960310392254866
19,0.575890027832213
20,0.5568173812486453
21,0.5387634909319226
22,0.5216745786830578
23,0.5054954173955333
24,0.49017131143532616
25,0.47564932171592395
26,0.4618787641509436
27,0.4488118246648395
28,0.43640375920787905
29,0.4246127071925736
30,0.4133998676862559
31,0.4027296335918421
32,0.39256934354201123
33,0.38288933045469087
34,0.3736627022704559
35,0.36486539071354174
36,0.35647593164025526
37,0.34847560171964775
38,0.34084811589683983
39,0.33357984483989717
40,0.32665978111084737
41,0.3200796732769944
42,0.3138341702493469
43,0.3079210943251029
44,0.3023417788203305
45,0.29710127234869305
46,0.2922087123408094
47,0.2876777893374082
48,0.28352722742347597
49,0.27978098793037
50,0.27646897809397747
51,0.2736274652898265
52,0.27129971964359223
53,0.26953648779321815
54,0.2683970392667292
55,0.2679504065509851
56,0.2682779576458157
57,0.2694759077565129
58,0.2716575029043865
59,0.2749547608507023
60,0.27947241315948196
61,0.2853089833987749
62,0.2925710896313339
63,0.30139623286409467
64,0.31190979607543756
65,0.32411788885943327
66,0.33793596565767314
67,0.3532216512304801
68,0.36975668794448785
69,0.3872438228133686
70,0.4053156896375296
71,0.4235522812000031
72,0.4415705711576935
73,0.45903679545220355
74,0.47567940357320054
75,0.4913092442809334
76,0.5058375498275812
77,0.5192277169538789
78,0.5314159621822047
79,0.5424475425204499
80,0.5524029291539281
81,0.5612875193218626
82,0.5690347482293324
83,0.5756774664423373
84,0.5812677269066249
85,0.5858344391552442
86,0.5893700237966918
87,0.591880171318687
88,0.5933974751443155
89,0.5940311899779402
90,0.5938788855097357
91,0.5930300116430482
92,0.591569484460551
93,0.5895791129008784
94,0.5871367551627773
95,0.5843147384345709
96,0.5811785985772805
97,0.5777863831707933
98,0.5741883392066038
99,0.5704275210204771
100,0.5665404582761543
101,0.5625579266785709
102,0.5585057315862945
103,0.5544056072032129
104,0.550275809797446
105,0.5461314559796935
106,0.5419853746371797
107,0.537848692283458
108,0.533730871947677
109,0.5296398886110275
110,0.5255827049342572
111,0.5215655117554003
112,0.5175939941684027
113,0.5136735148418211
114,0.5098094016695699
115,0.5060071137991349
116,0.5022724669748129
117,0.4986118837401711
118,0.4950325804283428
119,0.49154291439488984
120,0.488152593803362
121,0.4848730259582988
122,0.4817177623056362
123,0.4787026172899044
124,0.4758455775374325
125,0.47316708787098827
126,0.47069048089850896
127,0.4684427013819616
128,0.46645463978227714
129,0.46476160127671484
130,0.4634037471528541
131,0.46242743610461173
132,0.4618850750568382
133,0.4618326402367655
134,0.4623283291762759
135,0.46343091113882406
136,0.46519698322232245
137,0.4676771313312176
138,0.4709110079282197
139,0.47492184329155845
140,0.47971073511539014
141,0.48525092324375546
142,0.49148316411565907
143,0.4983136150120534
144,0.5056156177289686
145,0.5132379771562996
146,0.5210086359745378
147,0.5287486275846998
148,0.5363123574985939
149,0.543569704519559
150,0.5504070948043202
151,0.5567384374543433
152,0.5625208311137045
153,0.5677599286135273
154,0.5724897852556889
155,0.5767439105005321
156,0.5805450252031099
157,0.5839050751924312
158,0.5868320770127511
159,0.5893296121608913
160,0.5913940051560149
161,0.5930261805447754
162,0.5942318002083304
163,0.5950185868456603
164,0.5954054478398331
165,0.5954171903530773
166,0.595083469823275
167,0.5944374806583336
168,0.5935138593818027
169,0.5923469273029858
170,0.5909692994681902
171,0.5894108496281661
172,0.5876984266695479
173,0.5858554643497357
174,0.5839022622926797
175,0.5818563243187632
176,0.5797325634431155
177,0.5775437061401116
178,0.57530059805648
179,0.5730125803315602
180,0.5706876397228375
181,0.5683326844308626
182,0.5659536862271031
183,0.5635557872820112
184,0.5611434708155927
185,0.5587206407902628
186,0.556290670442674
187,0.5538564704336243
188,0.5514205832659903
189,0.5489852177310185
190,0.5465522528553074
191,0.5441233350703829
192,0.5416998796276308
193,0.5392830919405244
194,0.5368740224269968
195,0.5344735880490938
196,0.5320826432891264
197,0.5297019609944228
198,0.5273323286679819
199,0.524974541613311
200,0.5226294673575776
201,0.5202980111455716
202,0.5179811827934262
203,0.5156800450124146
204,0.5133957382055013
205,0.511129485555975
206,0.5088825735098234
207,0.5066563941819048
208,0.5044524333033211
209,0.5022723096481166
210,0.500117767832186
211,0.4979907379110086
212,0.4958934017238291
213,0.49382820656385823
214,0.4917979624230219
215,0.48980593027938063
216,0.4878559227429175
217,0.48595241279119256
218,0.4841006668873109
219,0.4823068139355692
220,0.48057796859381147
221,0.47892213358088465
222,0.47734788146740853
223,0.47586386892747073
224,0.47447809890739123
225,0.4731971772130118
226,0.4720327258416044
227,0.47098954631927137
228,0.4700644657550779
229,0.469249130848832
230,0.46853853586861555
231,0.4679235648681532
232,0.46738922826120577
233,0.4669175116533211
234,0.46649031930592166
235,0.4660927620620557
236,0.4657011387280252
237,0.4652853501399963
238,0.46482296269642975
239,0.4643045272433372
240,0.4637276070277813
241,0.4630881443153593
242,0.46238313308962636
243,0.4616187653252581
244,0.4607853125416854
245,0.4598691564795769
246,0.4588761971573659
247,0.4578250142824047
248,0.4567098367329111
249,0.455531800647546
250,0.4542963447142661
251,0.45301126969518124
252,0.4516846302602479
253,0.4503202503248622
254,0.44891648100536397
255,0.4474843311706782
256,0.4460338240341381
257,0.44457291763380746
258,0.44310713649596867
259,0.4416398398528571
260,0.44017296207397005
261,0.43870778393990856
262,0.4372454569215095
263,0.4357872867436791
264,0.4343347626082556
265,0.43288947213777595
266,0.43145301335365915
267,0.4300268990584086
268,0.42861254656082365
269,0.42721123874149547
270,0.42582412906142963
271,0.42445226349174286
272,0.4230966019589382
273,0.42175801681405717
274,0.4204373184933196
275,0.4191352701210379
276,0.4178525590925597
277,0.416589818817062
278,0.41534754393581436
279,0.41412601755818407
280,0.41292513915256146
281,0.41174442579824094
282,0.4105833286534922
283,0.4094413815304168
284,0.40831819308604284
285,0.40721325316377943
286,0.40612583606912245
287,0.4050549597251552
288,0.4039993290961999
289,0.4029573513301071
290,0.4019271335740345
291,0.4009065851756102
292,0.3998935603338825
293,0.3988859754608551
294,0.39788170512732346
295,0.39687848875987436
296,0.39587404633822576
297,0.3948662436805497
298,0.39385331519938815
299,0.3928341717898977
300,0.391808858557264
301,0.39077853767239734
302,0.389745020182966
303,0.3887103385953344
304,0.38767634813484186
305,0.3866444509092401
306,0.3856156274911623
307,0.38459060754149826
308,0.383570085378774
309,0.3825546151436392
310,0.3815438085631154
311,0.3805363391991241
312,0.379531197032451
313,0.37852719624841474
314,0.3775231258747751
315,0.37651800961276083
316,0.3755111911556243
317,0.3745023966964677
318,0.3734916813335886
319,0.37247899702367093
320,0.3714641097066007
321,0.3704474813445834
322,0.3694300661777149
323,0.3684131435855266
324,0.3673981783598462
325,0.36638671270139933
326,0.36538029661333965
327,0.3643804401623714
328,0.3633885876413755
329,0.362406122283972
330,0.3614343965847865
331,0.3604747419113809
332,0.35952850257452956
333,0.3585970833474803
334,0.35768197520297634
335,0.35678478789505547
336,0.3559072838579497
337,0.35505143016452095
338,0.35421943376027876
339,0.35341378220631675
340,0.35263731320479136
341,0.35189331420134046
342,0.3511855676463964
343,0.350518416049248
344,0.3498968521264214
345,0.3493266117248802
346,0.3488142475442752
347,0.348367212134575
348,0.3479939605265953
349,0.3477039913320045
350,0.34750779860954656
351,0.3474168645404416
352,0.34744394651397376
353,0.3476033094386875
354,0.3479108097497678
355,0.3483837689838801
356,0.34904083198539515
357,0.3499017888080261
358,0.3509871690898598
359,0.35231787959598404
360,0.35391518123292987
361,0.3558001414810423
362,0.35799123932186233
363,0.3605016578222831
364,0.3633376873087425
365,0.36649712214509594
366,0.36996775518366987
367,0.37372591027666247
368,0.3777356588588146
369,0.3819490536206473
370,0.3863071385740799
371,0.39074044476365133
372,0.3951745354986927
373,0.399543075407024
374,0.4037891344537961
375,0.40786649327983093
376,0.411741410886123
377,0.41539379014830624
378,0.4188181730051448
379,0.4220233647709414
380,0.425028817132448
381,0.4278565179944105
382,0.4305236532355148
383,0.433039732422426
384,0.4354059774626894
385,0.43761777922317147
386,0.4396673727372954
387,0.4415464597762995
388,0.4432436336994842
389,0.4447499348923083
390,0.44606170913908366
391,0.4471805106167766
392,0.4481128697338335
393,0.44886940175384504
394,0.44946375712538394
395,0.44991151259926904
396,0.45022907291399117
397,0.4504328064841774
398,0.4505383296227561
399,0.45056022045857325
400,0.4505117956006671
401,0.45040511955826096
402,0.45025106469469495
403,0.4500594751282327
404,0.4498393684764119
405,0.44959916314774373
406,0.4493468744276493
407,0.44909037963577686
408,0.4488375880353289
409,0.4485966781470848
410,0.4483763215715968
411,0.44818590904871375
412,0.4480357785335752
413,0.4479375146576183
414,0.44790424245069044
415,0.4479509625419678
416,0.4480949400845573
417,0.44835592118038475
418,0.4487567691121333
419,0.4493243134889033
420,0.4500901342754194
421,0.45109141725234786
422,0.4523719420727627
423,0.4539832772172884
424,0.45598613340641997
425,0.4584519504870777
426,0.4614645301997774
427,0.46512190669265274
428,0.46953884428387455
429,0.47484943954179815
430,0.48121014716377014
431,0.4888027422324097
432,0.4978375811338751
433,0.508557036247609
434,0.521239829736957
435,0.5362036581636622
436,0.5538036691489198
437,0.5744311468989418
438,0.5985108810373901
439,0.6264934081044944
440,0.6588420774445267
441,0.6960134590620277
442,0.7384310211570682
443,0.7864502174497823
444,0.8403171393864832
445,0.9001220124495636
446,0.9657514965411369
447,1.0368485129520495
448,1.112788806181575
449,1.1926857072052512
450,1.2754107812849942
451,1.3596769153537671
452,1.4441715070333472
453,1.5276275320184036
454,1.6089278593830694
455,1.687207488899219
456,1.761927848458679
457,1.8328889711421081
458,1.9001224208156309
459,1.9637713772167278
460,2.023990713119831
461,2.080883971416286
462,2.1344798583380373
463,2.184715907291628
464,2.231477733796773
465,2.2746363629703463
466,2.3140766979453926
467,2.3497548098443515
468,2.381701678116813
469,2.4100279548402828
470,2.4349171347970047
471,2.4566095415221914
472,2.475382987352927
473,2.4915338916716503
474,2.50536053127106
475,2.5171506778214954
476,2.5271729060138504
477,2.5356711619928043
478,2.5428626628618396
479,2.548937509944574
480,2.5540600007994696
481,2.558370535542597
482,2.5619882947078034
483,2.5650138419047765
484,2.567531964600734
485,2.5696143055912786
486,2.5713215138686345
487,2.5727053949794203
488,2.573810714111161
489,2.5746767477437182
490,2.5753385344481607
491,2.5758280399092843
492,2.576175089395339
493,2.576408251125602
494,2.5765554720700172
495,2.5766448043892147
496,2.576704981293916
497,2.576765932914684
498,2.576859305083575
499,2.5770188897394477
500,2.577281284000695
501,2.5776863385160365
502,2.578277755833244
503,2.579103758175238
504,2.5802177751029434
505,2.5816793061816856
506,2.5835547341281226
507,2.5859181362710513
508,2.588852232603059
509,2.5924494072330084
510,2.5968124984978096
511,2.6020556599558584
512,2.608304704906123
513,2.6156973788090094
514,2.6243827805095408
515,2.634519607608431
516,2.6462733551282134
517,2.6598116478276066
518,2.6752978304760644
519,2.692881403898188
520,2.7126859214841437
521,2.7347944756762237
522,2.7592510469052387
523,2.786033945083664
524,2.815016029812828
525,2.8459574609330245
526,2.8785194065789854
527,2.9122772731678075
528,2.946725506304
529,2.9813183367444642
530,3.0155188500188914
531,3.0488499107733333
532,3.080942816407434
533,3.1115263629138656
534,3.140423290496514
