Step,Loss
1,116.07272338867188
2,48.99961471557617
3,35.800315856933594
4,31.48389434814453
5,25.090301513671875
6,16.83144187927246
7,16.76784324645996
8,9.593661308288574
9,7.25917387008667
10,6.244415760040283
11,5.7087507247924805
12,5.829086780548096
13,6.129725933074951
14,5.04709529876709
15,4.821797847747803
16,4.280497074127197
17,3.202577590942383
18,2.5163633823394775
19,1.958592176437378
20,1.664364218711853
21,1.3747724294662476
22,0.6773683428764343
23,0.4393939673900604
24,0.21554918587207794
25,0.1352648138999939
26,0.09340027719736099
27,0.06398081034421921
28,0.053887687623500824
29,0.038607511669397354
30,0.026064099743962288
31,0.027255557477474213
32,0.04121730104088783
33,0.028758876025676727
34,0.012498474679887295
35,0.022143619135022163
36,0.023022988811135292
37,0.02016790583729744
38,0.011021505109965801
39,0.018731577321887016
40,0.019779497757554054
41,0.013756091706454754
42,0.009399340488016605
43,0.011933027766644955
44,0.005417532753199339
45,0.004358706064522266
46,0.00546204624697566
47,0.004022298380732536
48,0.0025915622245520353
49,0.0024783099070191383
50,0.002683037193492055
51,0.001637360779568553
52,0.0012949265073984861
53,0.0014682855689898133
54,0.0019161293748766184
55,0.001493552466854453
56,0.002625918947160244
57,0.0013511647703126073
58,0.001682210247963667
59,0.0010985146509483457
60,0.0016326686600223184
61,0.0016493377042934299
62,0.0015832133358344436
63,0.0009227441041730344
64,0.0009519460145384073
65,0.0007877839962020516
66,0.0009828616166487336
67,0.0008850266458466649
68,0.0006657009362243116
69,0.0007040489581413567
70,0.000709313026163727
71,0.0007612408953718841
72,0.001029942650347948
73,0.0008010070887394249
74,0.0007448887336067855
75,0.0007010557455942035
76,0.000948778004385531
77,0.0005872944602742791
78,0.0004960099468007684
79,0.0007641803822480142
80,0.0006647827685810626
81,0.00042327717528678477
82,0.00046855182154104114
83,0.0004819206951651722
84,0.0006653667660430074
85,0.0005376532208174467
86,0.0006198197952471673
87,0.0005290116532705724
88,0.0005901603144593537
89,0.0005479559185914695
90,0.0005799921345897019
91,0.0005981600261293352
92,0.000524087343364954
93,0.000452955428045243
94,0.000514696235768497
95,0.0006625380483455956
96,0.00040660391096025705
97,0.0005477582453750074
98,0.0005069212056696415
99,0.0005937912501394749
100,0.0004651293274946511
101,0.00040034778066910803
102,0.0005076506640762091
103,0.0004544983385130763
104,0.0004383396590128541
105,0.00042282487265765667
106,0.0003807809262070805
107,0.00040625419933348894
108,0.0004366369976196438
109,0.0003903180768247694
110,0.0004923218511976302
111,0.0003601842909120023
112,0.0004269843047950417
113,0.000408237858209759
114,0.00037023512413725257
115,0.00035663749440573156
116,0.0004458004841580987
117,0.00038864603266119957
118,0.00038335725548677146
119,0.0003237557830289006
120,0.0003867525956593454
121,0.00036064241430722177
122,0.0005455453065223992
123,0.0002719761978369206
124,0.0003355939988978207
125,0.0003372830688022077
126,0.0003310256579425186
127,0.0003921140742022544
128,0.00031782506266608834
129,0.000357569195330143
130,0.00034611622686497867
131,0.00031120976200327277
132,0.0003523735795170069
133,0.00029654952231794596
134,0.0003153870929963887
135,0.00036134046968072653
136,0.0003127159725409001
137,0.0003418401174712926
138,0.00026540199178270996
139,0.0002944216539617628
140,0.00025595194892957807
141,0.0003040375013370067
142,0.0003496916906442493
143,0.0003223821404390037
144,0.00019645642896648496
145,0.00024015632516238838
146,0.00019542012887541205
147,0.00020068265439476818
148,0.000273422192549333
149,0.0002289037947775796
150,0.0003425534232519567
151,0.00023375116870738566
152,0.00022433897538576275
153,0.0001877162285381928
154,0.00023860896180849522
155,0.0002506887831259519
156,0.00018626634846441448
157,0.0002976925461553037
158,0.00031627132557332516
159,0.00018572682165540755
160,0.00021953748364467174
161,0.00016136297199409455
162,0.00015524568152613938
163,0.00017279073654208332
164,0.00019479234470054507
165,0.00013843626948073506
166,0.00016887299716472626
167,0.00018665290554054081
168,0.00015797826927155256
169,0.00015020558203104883
170,0.00013654286158271134
171,0.0001326218480244279
172,0.00013626135478261858
173,0.00018970418022945523
174,0.0001442896609660238
175,0.0001585079007782042
176,0.00017227785428985953
177,0.000158633993123658
178,0.0001748544891597703
179,0.0001280582946492359
180,0.0001363058981951326
181,0.00011912421905435622
182,0.00016765740292612463
183,0.00012705106928478926
184,0.00015014127711765468
185,0.00012010065256617963
186,0.0001090501609724015
187,0.00013388038496486843
188,0.00012620586494449526
189,0.00010838515299838036
190,0.00013525706890504807
191,0.0001058683919836767
192,0.00011189588258275762
193,0.00011115107918158174
194,0.0001351682294625789
195,0.00011408286081859842
196,0.0001151699761976488
197,0.00010821840260177851
198,0.00012951428652741015
199,9.57596639636904e-05
200,9.372260683448985e-05
201,0.00011512212222442031
202,0.0001084269824787043
203,9.422472066944465e-05
204,0.00011576911492738873
205,8.354400779353455e-05
206,9.326172585133463e-05
207,9.144283103523776e-05
208,8.540807175450027e-05
209,0.0001163337510661222
210,9.363985736854374e-05
211,9.289818990509957e-05
212,9.721481910673901e-05
213,9.77577074081637e-05
214,8.945066656451672e-05
215,9.813784708967432e-05
216,8.251578401541337e-05
217,9.402856085216627e-05
218,8.591840014560148e-05
219,7.96314052422531e-05
220,6.658978236373514e-05
221,0.00010398709127912298
222,9.191036224365234e-05
223,9.594576840754598e-05
224,8.452592737739906e-05
225,6.443524034693837e-05
226,9.069786028703675e-05
227,8.930343028623611e-05
228,7.572629692731425e-05
229,7.116988126654178e-05
230,6.495892012026161e-05
231,7.88697725511156e-05
232,8.042245463002473e-05
233,6.356090307235718e-05
234,7.378104783128947e-05
235,7.695053500356153e-05
236,8.914121281122789e-05
237,6.729683809680864e-05
238,6.1802587879356e-05
239,6.580285116797313e-05
240,6.15748722339049e-05
241,6.348429451463744e-05
242,6.741412653354928e-05
243,5.888404848519713e-05
244,6.710748857585713e-05
245,6.69965666020289e-05
246,5.1608712965389714e-05
247,6.136111915111542e-05
248,6.062483589630574e-05
249,5.4273004934657365e-05
250,5.5264179536607116e-05
251,5.8477606216911227e-05
252,6.25843385932967e-05
253,5.526015593204647e-05
254,5.6323333410546184e-05
255,5.414077895693481e-05
256,6.63703031023033e-05
257,6.588191899936646e-05
258,5.485337533173151e-05
259,6.873203528812155e-05
260,4.868415999226272e-05
261,4.687055843533017e-05
262,5.493803109857254e-05
263,4.993654147256166e-05
264,6.198733899509534e-05
265,5.038672679802403e-05
266,5.029706153436564e-05
267,6.160135671962053e-05
268,6.1031623772578314e-05
269,5.206172136240639e-05
270,4.9128451792057604e-05
271,4.800395981874317e-05
272,5.062967102276161e-05
273,5.5871845688670874e-05
274,5.5281154345721006e-05
275,5.1797411288134754e-05
276,5.074167711427435e-05
277,4.8581081500742584e-05
278,5.291760680847801e-05
279,4.672253271564841e-05
280,4.176114816800691e-05
281,4.716715557151474e-05
282,5.0453840231057256e-05
283,4.8193651309702545e-05
284,4.848535536439158e-05
285,4.981630263500847e-05
