Time Step,Cumulative Mean Error
121,2.1758432496217335
122,2.16010920639325
123,2.144543809000713
124,2.1291650425699005
125,2.1139921046965977
126,2.0990459232233487
127,2.084349558306087
128,2.0699284729885434
129,2.055810644795232
130,2.0420264800755983
131,2.028608484174838
132,2.01559063579736
133,2.0030074156830833
134,1.990892451048913
135,1.97927676152481
136,1.968186632444847
137,1.9576411986288618
138,1.947649894298155
139,1.9382100056374965
140,1.9293046385152934
141,1.9209014652946041
142,1.9129526175272364
143,1.9053960227376068
144,1.8981583300893625
145,1.8911593372314506
146,1.8843175510385641
147,1.8775562463815927
148,1.8708092025699938
149,1.8640252631929528
150,1.8571710158252863
151,1.8502312059774608
152,1.843206913957717
153,1.8361119294854789
154,1.8289680534929587
155,1.8218001723281962
156,1.8146318758171978
157,1.807482170834665
158,1.8003635522685517
159,1.7932814130599333
160,1.7862345632366992
161,1.779216511487399
162,1.7722171387341021
163,1.7652244384376816
164,1.7582260826416494
165,1.751210668092413
166,1.7441685830742113
167,1.7370925019132781
168,1.729977557224629
169,1.7228212618870777
170,1.715623258101413
171,1.7083849651025032
172,1.7011091850611377
173,1.6937997122642263
174,1.6864609764441645
175,1.6790977387074049
176,1.6717148486171869
177,1.6643170637598852
178,1.6569089283521115
179,1.6494947047239843
180,1.6420783503772571
181,1.634663533312693
182,1.6272536790535457
183,1.6198520439369133
184,1.612461810551322
185,1.605086202479032
186,1.5977286166157032
187,1.5903927721805518
188,1.5830828760058118
189,1.5758038037160351
190,1.5685612958780306
191,1.5613621670079374
192,1.5542145233358506
193,1.5471279823142687
194,1.5401138828966392
195,1.5331854705394616
196,1.5263580347484376
197,1.5196489700559512
198,1.5130777241700846
199,1.5066655907276283
200,1.5004353002654676
201,1.494410364021571
202,1.488614133921868
203,1.4830685618204706
204,1.4777926745284726
205,1.472800829564318
206,1.468100877823228
207,1.4636924264451454
208,1.4595654548393175
209,1.4556995701121174
210,1.4520641734186799
211,1.4486197282119373
212,1.4453201699112521
213,1.4421162903129774
214,1.4389597099206306
215,1.4358068765090164
216,1.4326224591130066
217,1.4293815813258874
218,1.4260705520992507
219,1.4226860546833184
220,1.419233061428721
221,1.415721968682529
222,1.4121655365077685
223,1.4085761645006423
224,1.4049638740603847
225,1.4013351601574902
226,1.3976926825313907
227,1.3940356286028448
228,1.390360513303015
229,1.3866621773443126
230,1.3829347853732414
231,1.3791726862820144
232,1.3753710609334033
233,1.3715263356610716
234,1.3676363777936986
235,1.3637005117341263
236,1.3597194033199964
237,1.355694859964852
238,1.3516295880734261
239,1.3475269404535823
240,1.3433906770783477
241,1.3392247539500004
242,1.33503314769417
243,1.3308197181091999
244,1.3265881071547598
245,1.3223416705615074
246,1.3180834370869732
247,1.3138160901332612
248,1.3095419667115946
249,1.3052630693663307
250,1.300981087488023
251,1.29669742533162
252,1.292413234932513
253,1.2881294529329335
254,1.283846841069682
255,1.2795660307205459
256,1.2752875724565076
257,1.2710119919940164
258,1.266739854272717
259,1.2624718375716522
260,1.2582088195737497
261,1.2539519770218512
262,1.2497028999777566
263,1.2454637205665575
264,1.2412372543038375
265,1.2370271494969545
266,1.2328380366385616
267,1.2286756651083008
268,1.2245470089736217
269,1.2204603176336168
270,1.21642508132257
271,1.2124518775109647
272,1.2085520640940592
273,1.204737291574185
274,1.2010188219777649
275,1.1974066690040976
276,1.1939086117886777
277,1.1905291798965694
278,1.1872687510335447
279,1.1841229319446365
280,1.1810823912206738
281,1.178133267473463
282,1.1752581850378858
283,1.1724377857260722
284,1.1696525597791476
285,1.1668846717720636
286,1.1641194617345143
287,1.1613463702595697
288,1.1585591710385241
289,1.155755552790903
290,1.1529362255789852
291,1.150103797762451
292,1.1472616688281605
293,1.144413124826489
294,1.1415607364691946
295,1.1387060749831992
296,1.1358496979579547
297,1.1329913242671013
298,1.130130110846317
299,1.1272649562462032
300,1.1243947770233762
301,1.121518725603321
302,1.1186363375421782
303,1.115747610089029
304,1.1128530224459867
305,1.1099535120241324
306,1.1070504215704642
307,1.1041454305428628
308,1.1012404815601242
309,1.0983377098894265
310,1.0954393812236976
311,1.0925478407001514
312,1.0896654743181227
313,1.0867946826278398
314,1.0839378657231653
315,1.0810974180952526
316,1.0782757316991565
317,1.075475205566566
318,1.07269826039214
319,1.069947356670049
320,1.0672250151166787
321,1.0645338382525895
322,1.0618765321087458
323,1.0592559270528088
324,1.056674996689802
325,1.054136873669716
326,1.0516448610267755
327,1.0492024373772557
328,1.0468132539139072
329,1.044481120659068
330,1.0422099788880144
331,1.040003856035873
332,1.0378667988048451
333,1.0358027796763616
334,1.0338155717348685
335,1.0319085868184414
336,1.030084672795779
337,1.028345867584669
338,1.0266931108074253
339,1.0251259192001738
340,1.0236420394808576
341,1.0222371025466197
342,1.0209043153423003
343,1.0196342403965117
344,1.0184147254717837
345,1.017231053037645
346,1.0160663758029835
347,1.0149024839933838
348,1.013720907193279
349,1.0125042874260215
350,1.0112378778548405
351,1.0099109411436082
352,1.0085177713220705
353,1.007058074189983
354,1.0055365345665295
355,1.0039615686198444
356,1.0023434659047752
357,1.0006923013088194
358,0.9990160732636915
359,0.9973194647873389
360,0.9956034453098551
361,0.9938656993160861
362,0.9921016656291396
363,0.990305860958942
364,0.9884731611347937
365,0.9865997983986045
366,0.984683956026961
367,0.9827259569796729
368,0.9807281232052611
369,0.978694419095571
370,0.976629993596357
371,0.9745407142877781
372,0.9724327566950546
373,0.9703122827742945
374,0.968185219117478
375,0.966057129566
376,0.9639331680541591
377,0.9618180940588057
378,0.9597163332426576
379,0.9576320682041274
380,0.9555693475268798
381,0.9535322047868798
382,0.9515247823743633
383,0.9495514577101765
384,0.9476169716244812
385,0.9457265603590986
386,0.9438860939396737
387,0.9421022246460333
388,0.9403825500948056
389,0.9387357961346414
390,0.9371720254249535
391,0.9357028782936573
392,0.9343418533046096
393,0.9331046359566957
394,0.9320094851195105
395,0.9310776882121543
396,0.930334097769369
397,0.9298077639191684
398,0.9295326794082938
399,0.9295486561226595
400,0.9299023544902979
401,0.9306484896022881
402,0.9318512401434478
403,0.9335858879782718
404,0.9359407170198658
405,0.9390191991315774
406,0.9429424912842148
407,0.9478522606277409
408,0.95391384062777
409,0.9613196994064084
410,0.9702931675803922
411,0.9810923230149934
412,0.9940138589882632
413,1.0093966646954988
414,1.0276247173280788
415,1.0491287191132785
416,1.074385710564035
417,1.1039156604165892
418,1.1382737945333534
419,1.1780372228068
420,1.223784327066293
421,1.2760654934342441
422,1.3353642561826122
423,1.4020489357044301
424,1.476316548863527
425,1.5581331918444952
426,1.647178067153829
427,1.742801313592082
428,1.8440078275735405
429,1.9494790065547913
430,2.0576404804857362
431,2.1667757940499603
432,2.275174530684492
433,2.381291389613652
434,2.4838846818949145
435,2.582103019108239
436,2.6754996645508444
437,2.763972904052227
438,2.8476515354871346
439,2.9267592414013066
440,3.0014945301238867
441,3.0719536034056736
442,3.1381066823618715
443,3.1998212621096442
444,3.2569145190450333
445,3.3092140526255687
446,3.3566099529289373
447,3.3990884515981006
448,3.4367447499517803
449,3.4697779151327737
450,3.4984733825824526
451,3.523179029665482
452,3.544279837769738
453,3.562174647240074
454,3.577256992909418
455,3.5899007802620457
456,3.600450713320746
457,3.609216887134035
458,3.6164727317817906
459,3.62245545420641
460,3.627368194173981
461,3.631383235442606
462,3.634645755287276
463,3.637277732266645
464,3.639381751628527
465,3.6410445453033518
466,3.6423401786743668
467,3.643332851304271
468,3.6440793167160455
469,3.6446309506428207
470,3.645035511173447
471,3.6453386408049466
472,3.6455851619344717
473,3.6458202156276873
474,3.646090289956091
475,3.646444179760821
476,3.646933914991869
477,3.6476156901311816
478,3.648550822756548
479,3.649806764980647
480,3.651458187090482
481,3.6535881478562535
482,3.656289360166898
483,3.6596655532104467
484,3.6638329224929898
485,3.6689216455102107
486,3.6750774225468428
487,3.682462977348217
488,3.691259419567624
489,3.7016673281790755
490,3.7139073609246718
491,3.7282201285443635
492,3.7448649947984793
493,3.7641173777998755
494,3.786264043308064
495,3.811595811944761
496,3.8403970752480023
497,3.872931568028509
498,3.909424027877429
499,3.9500377482741222
500,3.994848660282791
501,4.043817496948328
502,4.096762781711474
503,4.1533387053797695
504,4.213023124431504
505,4.275121456473723
506,4.338791569896198
507,4.403092313022769
508,4.467053899799935
509,4.5297624688432245
510,4.5904452045000275
511,4.648538677619908
512,4.703723808616353
513,4.755917234414229
514,4.805219838483626
515,4.851835357946586
516,4.895980682411101
517,4.937811054751354
518,4.977377194474847
519,5.014620143384483
520,5.049398102389322
521,5.081531912989255
522,5.110853978618463
523,5.137248474901068
524,5.160676230377584
525,5.181183157597291
526,5.198894996099513
527,5.214002954117863
528,5.226744968617025
529,5.2373864238702375
530,5.246202912786753
531,5.2534664216293985
532,5.259435378617327
533,5.2643483821897465
534,5.268421079026012
535,5.271845524829187
536,5.27479136018647
537,5.27740821025596
538,5.27982882807574
539,5.282172619602319
540,5.284549298526375
541,5.287062512993455
542,5.289813362286137
543,5.292903780050039
544,5.296439804082997
545,5.300534783996139
546,5.3053126002046245
547,5.310910983479938
548,5.317485036072443
549,5.325211065134993
550,5.3342908483593385
551,5.344956461492149
552,5.357475808476972
553,5.372159007778943
554,5.3893658030510645
555,5.409514182371415
556,5.433090407032605
557,5.460660666907994
558,5.492884592553373
559,5.530530861124806
560,5.574495129103465
561,5.625820502911071
562,5.685720709334223
563,5.755606038438795
564,5.837111985363147
565,5.9321302921410775
566,6.042841759269542
567,6.171749726715772
568,6.321712479473972
569,6.495971977916674
570,6.6981752200683
571,6.932383204217794
572,7.203060909327616
573,7.515040050122004
574,7.8734448020998515
575,8.283569583784356
576,8.750697863180017
577,9.279852539737783
578,9.875472585860406
579,10.541018126222365
580,11.27851748154481
581,12.088084657769215
582,12.967452859215859
583,13.911585823074686
584,14.912439591300418
585,15.958947479966676
586,17.03728597297931
587,18.131447339638473
588,19.22409877206926
589,20.29765562833253
590,21.335449490741446
591,22.32284232633766
592,23.248135078272508
593,24.103145621318962
594,24.883383409520544
595,25.58781652260967
596,26.218297273179722
597,26.778769599645436
598,27.27441137394402
599,27.71085950041561
