Step,Loss
1,77.99707
2,54.014725
3,43.394913
4,35.8429
5,33.42693
6,31.697756
7,23.673996
8,20.09377
9,12.798551
10,10.018504
11,10.319695
12,9.813388
13,8.056244
14,7.3674603
15,5.7011704
16,4.6786747
17,4.9491277
18,3.5741727
19,2.669125
20,2.0266278
21,1.4148533
22,0.5521162
23,0.36801374
24,0.21456312
25,0.19228059
26,0.14787626
27,0.10365465
28,0.0699284
29,0.061283942
30,0.05024056
31,0.040236488
32,0.023646647
33,0.02398426
34,0.018907817
35,0.033591077
36,0.019713387
37,0.012732415
38,0.012290229
39,0.0045497585
40,0.009933862
41,0.009155836
42,0.0031651855
43,0.0075090495
44,0.007075098
45,0.0065547847
46,0.0016003196
47,0.0058603026
48,0.0031161727
49,0.0018659971
50,0.0022033784
51,0.0033632885
52,0.002025325
53,0.0035039117
54,0.0027136672
55,0.000937325
56,0.0026379153
57,0.0008038992
58,0.0018245016
59,0.0020296308
60,0.0014828633
61,0.0007317399
62,0.0022662892
63,0.0012869536
64,0.0018304606
65,0.0010040483
66,0.00068137754
67,0.0017875803
68,0.0011606562
69,0.001291165
70,0.0020003745
71,0.002084612
72,0.0007062963
73,0.0009299463
74,0.00095733715
75,0.0012316675
76,0.0014136443
77,0.00070004957
78,0.0015573901
79,0.0011249112
80,0.0014469381
81,0.0013337116
82,0.00053447625
83,0.0016050215
84,0.00059896684
85,0.0010775117
86,0.0009207765
87,0.00076291466
88,0.0007985491
89,0.0012643193
90,0.0022021942
91,0.001035944
92,0.00066687056
93,0.00045933024
94,0.0007304707
95,0.0007310374
96,0.00060506165
97,0.0017894893
98,0.00038561603
99,0.0006660863
100,0.0004828125
101,0.0004647722
102,0.0008674658
103,0.0005513218
104,0.0005018012
105,0.0009219972
106,0.0004116568
107,0.00049770175
108,0.0002801917
109,0.00034248029
110,0.0011304017
111,0.00053242984
112,0.0003788034
113,0.00028267753
114,0.00027515937
115,0.00026891747
116,0.00026727776
117,0.00086454593
118,0.0005025745
119,0.00058486033
120,0.00026062952
121,0.00025899286
122,0.0004038767
123,0.0002327992
124,0.0004508559
125,0.00031467437
126,0.00020566922
127,0.0003100688
128,0.00023496765
129,0.00029285808
130,0.00019661676
131,0.00078060525
132,0.00044645974
133,0.00023595773
134,0.00024075486
135,0.0003996932
136,0.00022843017
137,0.00022862288
138,0.00041836684
139,0.00020930856
140,0.00020920183
141,0.00036220072
142,0.00034988308
143,0.00020380545
144,0.0001609991
145,0.00020208854
146,0.00020810257
147,0.00026676888
148,0.00017273505
149,0.00032012764
150,0.00021989537
151,0.0001782786
152,0.00024130524
153,0.00031440423
154,0.0002185356
155,0.0001789008
156,0.00036289662
157,0.00016135823
158,0.00017065706
159,0.00014602568
160,0.00026133042
161,0.00025877246
162,0.00016787616
163,0.0001537817
164,0.00015166456
165,0.0001469181
166,0.00020986215
167,0.00012934722
168,0.0002525372
169,0.00019006075
170,0.00015706292
171,0.00015999781
172,0.0001291457
173,0.00014916723
174,0.00025841943
175,0.00032430643
176,0.00052611856
177,0.00013550192
178,0.0002042142
179,0.00021559985
180,0.00014139082
181,0.00013305845
182,0.00015736133
183,0.0001855377
184,0.00011633552
185,0.00051388086
186,0.00031939487
187,0.00011685579
188,0.00016566968
189,0.00028314043
190,0.0001306256
191,0.00013556403
192,0.00015372524
193,0.00021511721
194,0.00011471588
195,0.00013036242
196,0.00011980623
197,0.000102516475
198,0.00014205046
199,0.000121171426
200,0.00010711754
201,0.00013934408
202,9.5737494e-05
203,0.00013070686
204,0.00010926275
205,0.00033232203
206,0.00011636909
207,0.00014086424
208,0.00011561514
209,0.00014124713
210,0.00011178634
211,0.00013593432
212,0.00014416242
213,0.00010835821
214,0.00012250649
215,0.00010417183
216,0.00015264141
217,0.00011659037
218,0.00010089292
219,0.00012818903
220,0.00011735842
221,8.202787e-05
222,8.9352274e-05
223,0.00011840687
224,0.0002464231
225,9.5310665e-05
226,0.0001158662
227,9.636974e-05
228,8.447028e-05
229,0.00013873041
230,9.6216005e-05
231,8.9069705e-05
232,7.746839e-05
233,9.027562e-05
234,0.00021453365
235,8.826825e-05
236,7.5834665e-05
237,9.4567105e-05
238,8.6027314e-05
239,9.1715556e-05
240,8.9806425e-05
241,0.00013078089
242,0.00013560533
243,9.6875585e-05
244,9.039201e-05
245,8.054601e-05
246,8.07502e-05
247,9.263863e-05
248,6.8364956e-05
249,8.646857e-05
250,8.6162145e-05
251,8.688704e-05
252,0.00010910531
253,9.456852e-05
254,9.3189185e-05
255,8.483988e-05
256,7.8513105e-05
257,8.363912e-05
258,0.00021358037
259,8.505175e-05
260,0.00013077953
261,9.611333e-05
262,0.00012672487
263,7.9816076e-05
264,7.605237e-05
265,8.916598e-05
266,8.7317676e-05
267,9.5196294e-05
268,0.000103461694
