Time,Truth,Reconstruction
2.66,7.83009022032778,2.041359730393985
2.67,8.559127575476698,2.4408064113888086
2.68,9.3489647264359,2.8256543805306324
2.69,10.20098940100604,3.2218312126258537
2.7,11.115176102252907,3.6580543253396693
2.71,12.089516702679337,4.161695038400849
2.72,13.119315427651204,4.754950487816144
2.73,14.19634377436849,5.451817781468383
2.74,15.307869323285232,6.256190956549244
2.75,16.435603218029296,7.161184418545591
2.7600000000000002,17.554657715855942,8.149570138355916
2.77,18.632669164944556,9.195043297649942
2.7800000000000002,19.629319773953142,10.263937289031418
2.79,20.49657135145425,11.317013656828582
2.8000000000000003,21.179980065543585,12.311055281087853
2.81,21.62145182375892,13.200169495760212
2.82,21.763671109789453,13.936919102652318
2.83,21.556147427481143,14.473585572209853
2.84,20.96236885066608,14.76396719451168
2.85,19.967007675255328,14.766072499388011
2.86,18.581665541678696,14.445861604492539
2.87,16.847517580240087,13.781838176715864
2.88,14.833618578004053,12.769881865306656
2.89,12.63058325891558,11.427361388112972
2.9,10.34058762912611,9.795419877490911
2.91,8.065694002773585,7.938474730391253
2.92,5.896935544455837,5.940434564423597
2.93,3.9062353033393946,3.8978104857845355
2.94,2.1422742467027978,1.9106107527943992
2.95,0.6302948548125327,0.07245736665808039
2.96,-0.6250471416917532,-1.5384052077272607
2.97,-1.63507236015545,-2.8656883981873515
2.98,-2.4219507294054297,-3.8781928366922935
2.99,-3.013974465695445,-4.569165771120917
3.0,-3.441740745986827,-4.95229542497806
3.0100000000000002,-3.73540395445502,-5.055374513820493
3.02,-3.922924404220218,-4.913035942208476
3.0300000000000002,-4.029123798627024,-4.5600274451727065
3.04,-4.0753272106690295,-4.026260139126077
3.0500000000000003,-4.07939125008558,-3.334408559469708
3.06,-4.055959588926578,-2.5002635860487583
3.0700000000000003,-4.016831829712964,-1.5354636709522431
3.08,-3.9713705747393675,-0.451762604500618
3.09,-3.926901329480931,0.7342855257523684
3.1,-3.8890807314868505,1.9973897389233577
3.11,-3.8622221519268987,3.3013160440445164
3.12,-3.849575898862126,4.599023703519586
3.13,-3.8535657768363607,5.835274033333385
3.14,-3.8759859540898205,6.951342221991571
3.15,-3.9181628937092676,7.891039907461798
3.16,-3.9810871353094197,8.606989324358347
3.17,-4.065519351168131,9.066027338796262
3.18,-4.172074567284017,9.252769294019016
3.19,-4.301287855474319,9.170697583504047
3.2,-4.453664225928126,8.840593251838015
3.21,-4.629714903922948,8.296613891556165
3.22,-4.8299816646907905,7.58074554831564
3.23,-5.055050422763375,6.736640276306124
3.24,-5.305554819449363,5.803941579231493
3.25,-5.582170117095437,4.814081434334565
3.2600000000000002,-5.885597285925755,3.788228977820561
3.27,-6.216536756260243,2.7376413950982643
3.2800000000000002,-6.5756509084328325,1.666195025111365
3.29,-6.9635139945461395,0.5744499884814158
3.3000000000000003,-7.380547850178569,-0.5356937639385743
3.31,-7.8269414942514794,-1.6568006303391272
3.3200000000000003,-8.302552584479537,-2.7731181253790873
3.33,-8.80678877202768,-3.8598791053074737
3.34,-9.338467390852555,-4.884937309895245
3.35,-9.89565276916923,-5.812513902448393
3.36,-10.47547194360647,-6.608398107038768
3.37,-11.073911901973911,-7.245631988326129
3.38,-11.685604898559687,-7.709579037439774
3.39,-12.30361306302902,-8.001355218165633
3.4,-12.919229538309619,-8.138876608545045
3.41,-13.521820590837256,-8.15519962376566
3.42,-14.098741018341528,-8.094320056651219
3.43,-14.635362664684541,-8.005064650578035
3.44,-15.115261158596368,-7.93406638530747
3.45,-15.520606588998403,-7.918995166028135
3.46,-15.832796608008078,-7.98318502102736
3.47,-16.033352303566303,-8.13256219338239
3.48,-16.10506603209173,-8.355378645178963
3.49,-16.03334666494016,-8.624765331108415
3.5,-15.807655816326289,-8.903628224419114
3.5100000000000002,-15.42287793519137,-9.15100635085215
3.52,-14.880431282806978,-9.328767483270207
3.5300000000000002,-14.188920786822457,-9.407476859611204
3.54,-13.3641689138815,-9.370443759508488
3.5500000000000003,-12.428539005809755,-9.215298839266538
3.56,-11.40957573424275,-8.952918594239264
3.5700000000000003,-10.338105724724981,-8.604007992015895
3.58,-9.246038132611575,-8.194087577617974
3.59,-8.164154098631837,-7.747926088948261
3.6,-7.120163122441652,-7.284557059555063
3.61,-6.137238931719585,-6.813896737940207
3.62,-5.233148042569057,-6.335660385950482
3.63,-4.419978408046014,-5.840812733740665
3.64,-3.704387943508771,-5.315273067542911
3.65,-3.0882380918719567,-4.74512606089253
3.66,-2.5694589539248245,-4.1222596491220775
3.67,-2.1430035049876666,-3.449229495092989
3.68,-1.8017779502947615,-2.7422649159402632
3.69,-1.5374719541573862,-2.0316661822252775
3.7,-1.3412475356255567,-1.3593363530715363
3.71,-1.2042737235480407,-0.7737477028588725
3.72,-1.1181137750807075,-0.3231537157027081
3.73,-1.074983341039369,-0.04821955234483945
3.74,-1.06790305908126,0.02461845280950453
3.75,-1.0907696592290965,-0.11212861129128317
3.7600000000000002,-1.1383675805552997,-0.44504681549577907
3.77,-1.2063397140906924,-0.9409544834565514
3.7800000000000002,-1.2911321472579478,-1.5508871320797228
3.79,-1.3899242464527655,-2.216191607923153
3.8000000000000003,-1.5005523525686628,-2.875664101028222
3.81,-1.6214328686394541,-3.4725822184606088
3.8200000000000003,-1.751488573013357,-3.960640126693621
3.83,-1.890080526393213,-4.308136233807946
