Step,Loss
457,0.003659344
458,0.0040711295
459,0.0033637062
460,0.0036775828
461,0.003824587
462,0.004268538
463,0.0039721876
464,0.003960639
465,0.0036969378
466,0.003209372
467,0.0039030886
468,0.003589561
469,0.0039513675
470,0.0033782767
471,0.004749053
472,0.0043092333
473,0.003176465
474,0.0049663084
475,0.0042565726
476,0.0034323658
477,0.0033014726
478,0.0037689896
479,0.003763535
480,0.0035318143
481,0.0046564154
482,0.003476419
483,0.0030803434
484,0.0034776807
485,0.003088548
486,0.0028428726
487,0.0035298362
488,0.002959809
489,0.0037077991
490,0.0032982759
491,0.003865161
492,0.003935908
493,0.0034679673
494,0.0035241356
495,0.0032346817
496,0.0036721448
497,0.0033799603
498,0.0035105876
499,0.003711114
500,0.0032733644
501,0.003215819
502,0.0033909325
503,0.003755997
504,0.0032550492
505,0.0034811615
506,0.0036436624
507,0.0032584495
508,0.0032249694
509,0.0037880973
510,0.0030125487
511,0.0031616124
512,0.0029466439
513,0.0030564293
514,0.0039693774
515,0.004451816
516,0.0026575509
517,0.0028642584
518,0.0033325301
519,0.0033893748
520,0.0030673537
521,0.0039074165
522,0.0031820105
523,0.0032621436
524,0.002854406
525,0.0027017712
526,0.0027132153
527,0.0034499185
528,0.0032023878
529,0.0036507791
530,0.0025005036
531,0.0032831284
532,0.002913016
533,0.0029273124
534,0.0034806174
535,0.0033231024
536,0.0028184548
537,0.0028208103
538,0.0029876283
539,0.0028405942
540,0.003000032
541,0.0026557874
542,0.0028152175
543,0.002806498
544,0.0030607292
545,0.0033508355
546,0.0033216476
547,0.0029237012
548,0.0029606528
549,0.0035294294
550,0.0032899133
551,0.0032629925
552,0.0029028812
553,0.0026935877
554,0.003313777
555,0.0030486325
556,0.0028939804
557,0.002839106
558,0.0031782484
559,0.0029526553
560,0.0025978917
561,0.0027765704
562,0.0027368346
563,0.0032148107
564,0.002515678
565,0.0029826157
566,0.0032841854
567,0.0028195253
568,0.0028540185
569,0.0030890075
570,0.0030511254
571,0.0033072203
572,0.0031699259
573,0.003147042
574,0.0023754644
575,0.0029648005
576,0.0026854868
577,0.0024672057
578,0.0024687252
579,0.0024178019
580,0.0031793928
581,0.0027308068
582,0.0030218153
583,0.0027659435
584,0.0026380057
585,0.002717612
586,0.0028141658
587,0.0022877397
588,0.0032553743
589,0.002536579
590,0.003228295
591,0.0026528568
592,0.0026539154
593,0.0028691522
594,0.0027084677
595,0.002667813
596,0.0024390793
597,0.0032550925
598,0.0027790833
599,0.0025270085
600,0.0027310648
601,0.0024241938
602,0.0028857263
603,0.0025687742
604,0.0030532307
605,0.002561496
606,0.0033451323
607,0.0024495001
608,0.0026050543
609,0.0024780885
610,0.0032176084
611,0.002867719
612,0.0024737846
613,0.003608216
614,0.0027625381
615,0.00240873
616,0.0025414648
617,0.0030058322
618,0.0028006707
619,0.0028946314
620,0.0024917463
621,0.0024723688
622,0.0025214544
623,0.0025551051
624,0.0025457267
625,0.0028976756
626,0.0027205148
627,0.0024406216
628,0.002650043
629,0.00246838
630,0.0025068363
631,0.0026521403
632,0.0023591258
633,0.0024281167
634,0.0024111609
635,0.0023061247
636,0.002895364
637,0.0021746103
638,0.0022987842
639,0.0024348807
640,0.002424312
641,0.0030136488
642,0.0028488308
643,0.0027764312
644,0.0022543317
645,0.0023137457
646,0.0023964166
647,0.0027010464
648,0.0023249898
649,0.0028575964
650,0.0024121183
651,0.0026980706
652,0.0022612386
653,0.0026212456
654,0.002526021
655,0.0025675585
656,0.0027310867
657,0.0023051081
658,0.0022826905
659,0.002475677
660,0.0023760754
661,0.0025415707
662,0.0024526357
663,0.0021742554
664,0.0024218722
665,0.0025844628
666,0.0025825645
667,0.002455509
668,0.0022772034
669,0.0022048024
670,0.0025624956
671,0.0024509267
672,0.0027278098
673,0.002317233
674,0.0030599493
675,0.002169084
676,0.0025200967
677,0.0022623385
678,0.0027259293
679,0.0022158455
680,0.0028495311
681,0.0023175501
682,0.0024246185
683,0.0021852616
684,0.0022238465
685,0.0024733976
686,0.0023361717
687,0.002698394
688,0.002213345
689,0.0024088991
690,0.0024950923
691,0.0022007516
692,0.002384781
693,0.0021259675
694,0.0025288244
695,0.0025704023
696,0.00286317
697,0.002309968
698,0.0020610394
699,0.0023674623
700,0.0021614716
701,0.0021228837
702,0.0021317601
703,0.0021672146
704,0.002304937
705,0.0023770772
706,0.0024399315
707,0.002502574
708,0.0025805377
709,0.0024663948
710,0.0024174822
711,0.002329529
712,0.0021479435
713,0.002321753
714,0.0023460651
715,0.0022165114
716,0.0022263317
717,0.0020151578
718,0.0023711305
719,0.002456881
720,0.0024852806
721,0.0024109276
722,0.0021817721
723,0.001956909
724,0.0020272208
725,0.0023160954
726,0.0021964307
727,0.0021160934
728,0.002184795
729,0.0023337535
730,0.0019036819
731,0.002213655
732,0.0024724815
733,0.0019764383
734,0.002257005
735,0.0024364253
736,0.0020962257
737,0.0021741844
738,0.0024006744
739,0.0024004027
740,0.0022713442
741,0.0020788203
742,0.002185498
743,0.0019195966
744,0.0024342323
745,0.0026486747
746,0.0019303814
747,0.0021816979
748,0.0023259807
749,0.002239553
750,0.0020379857
751,0.0023578692
752,0.002510994
753,0.002056549
754,0.0021319469
755,0.0023054003
756,0.0021221843
757,0.0018542695
758,0.0020260285
759,0.0024292527
760,0.0022960717
761,0.0020596918
762,0.0021581978
763,0.0023197518
764,0.0022806886
765,0.0017220705
766,0.001924725
767,0.0023210568
768,0.001946645
769,0.0018926943
770,0.002455047
771,0.0018538977
772,0.0022377325
773,0.0021851335
774,0.002261022
775,0.002113437
776,0.0022074303
777,0.001882865
778,0.002348035
779,0.0021416636
780,0.002184662
781,0.0018628532
782,0.0019700064
783,0.0017680279
784,0.0017542443
785,0.0021481838
786,0.001910719
787,0.0021922544
788,0.0020232438
789,0.0019504514
790,0.0021967655
791,0.0020796347
792,0.0019231357
793,0.002073197
794,0.0024335445
795,0.0018079684
796,0.0022527797
797,0.0021161796
798,0.002005998
799,0.0018654753
800,0.002057882
801,0.002135224
802,0.0017866051
803,0.0020677862
804,0.0018021463
805,0.0020652565
806,0.00217004
807,0.0020053461
808,0.0020420311
809,0.0021064484
810,0.0018688388
811,0.001726502
812,0.001991717
813,0.0019109371
814,0.0023100139
815,0.002021192
816,0.0021038537
817,0.0023988967
818,0.0021718994
819,0.001954893
820,0.0018797382
821,0.0022131293
822,0.0017351749
823,0.0022132534
824,0.0017685976
825,0.0021259866
826,0.002049717
827,0.0020304832
828,0.0018014256
829,0.0018536589
830,0.0019600273
831,0.001757934
832,0.0017362774
833,0.0021112415
834,0.0019951153
835,0.0019171233
836,0.0018714007
837,0.0016743898
838,0.0020475006
839,0.0020257507
840,0.0018563974
841,0.0018488525
842,0.0019421746
843,0.0018165456
844,0.0018526091
845,0.0020141932
846,0.0020382286
847,0.0019492138
848,0.0020782426
849,0.0018019674
850,0.0020572776
851,0.0019791906
852,0.0020089461
853,0.0018133903
854,0.0018705934
855,0.0021691779
856,0.0019958175
857,0.00208895
858,0.0018965013
859,0.0020066004
860,0.0018392787
861,0.0016848596
862,0.0021091758
863,0.0017749062
864,0.0017986672
865,0.001985327
866,0.0018190647
867,0.0017816348
868,0.0020463066
869,0.0018300441
870,0.0019830652
871,0.0018969539
872,0.0017773615
873,0.0020245293
874,0.001760945
875,0.0019467213
876,0.001817133
877,0.0017489614
878,0.001904496
879,0.0019955079
880,0.0018146205
881,0.0016730044
882,0.001973502
883,0.0019431276
884,0.001840151
885,0.0020219202
886,0.0019119064
887,0.0018033213
888,0.0018722758
889,0.001979955
890,0.0018397388
891,0.0017773234
892,0.0018909628
893,0.0017915468
894,0.0017679083
895,0.0018185234
896,0.0017337134
897,0.0017815788
898,0.0020871263
899,0.0018640786
900,0.0022057418
901,0.0015779693
902,0.0019064698
903,0.0020307184
904,0.0019460542
905,0.0021527822
906,0.0018602571
907,0.0018880402
908,0.0016680792
909,0.001797266
910,0.0019617558
911,0.0018928063
912,0.0016816728
913,0.0017722964
914,0.0019506095
915,0.0017104468
916,0.0016427848
917,0.0020332455
918,0.0018916257
919,0.0016799417
920,0.0018589635
921,0.0019525135
922,0.0019433057
923,0.002061091
924,0.0018130421
925,0.0015814493
926,0.0019799464
927,0.0017417338
928,0.0018240786
929,0.0017615425
930,0.0016525652
931,0.0016610303
932,0.0016052764
933,0.0017622226
934,0.0018107026
935,0.0015958002
936,0.0017428837
937,0.0018859111
938,0.0018103394
939,0.0016278205
940,0.0017044804
941,0.0017204294
942,0.002102958
943,0.0016020415
944,0.0019035651
945,0.0017176912
946,0.0016113189
947,0.0017040051
948,0.001674021
949,0.0018163357
950,0.0019479293
951,0.001532357
952,0.0017140663
953,0.0018752709
954,0.0017156341
955,0.0019471162
956,0.001742702
957,0.0016661803
958,0.0016127133
959,0.001633452
960,0.0019280957
961,0.0017543583
962,0.0016935375
963,0.0018436743
964,0.0018117359
965,0.0017463295
966,0.001619343
967,0.001985456
968,0.0018696373
969,0.0016705303
970,0.0016386521
971,0.0017872695
972,0.0017129614
973,0.001614306
974,0.0016951527
975,0.0017728726
976,0.0015007338
977,0.0018373006
978,0.0014638373
979,0.0018264578
980,0.0015680473
981,0.0017133303
982,0.0016706244
983,0.0016070626
984,0.0017137156
985,0.0015776396
986,0.0017401824
987,0.001500767
988,0.0017905202
989,0.0017280345
990,0.0016786855
991,0.0016292528
992,0.0017235556
993,0.0016081615
994,0.0016147789
995,0.0017850428
996,0.0017318917
997,0.0016551531
998,0.0016286784
999,0.0019397155
1000,0.0015248343
1001,0.0017016337
1002,0.0019290478
1003,0.0016090365
1004,0.0016640227
1005,0.0017111022
1006,0.001864349
1007,0.0015697866
1008,0.0016069508
1009,0.0016271528
1010,0.0015942756
1011,0.0015389349
1012,0.001573642
1013,0.0014915295
1014,0.0017167585
1015,0.0017669592
1016,0.0015328121
1017,0.0015080769
1018,0.0016684274
1019,0.0014766686
1020,0.0015577693
1021,0.0014931919
1022,0.0017414906
1023,0.0016816033
1024,0.0016136585
1025,0.0014801119
1026,0.0015682809
1027,0.0016849008
1028,0.0018294678
1029,0.0019496522
1030,0.0015559029
1031,0.0015930844
1032,0.0016112264
1033,0.0014388122
1034,0.00138283
1035,0.0015509174
1036,0.0016086323
1037,0.0016952727
1038,0.0015120215
1039,0.0016544838
1040,0.0018766186
1041,0.001601714
1042,0.0018071561
1043,0.0014679631
1044,0.0017577355
1045,0.0014643357
1046,0.0015875793
1047,0.001446271
1048,0.0013664055
1049,0.0016459714
1050,0.0012843887
1051,0.0014858253
1052,0.0017070528
1053,0.0016108846
1054,0.0015086167
1055,0.0015909276
1056,0.0016243969
1057,0.001689461
1058,0.0017086233
1059,0.0016311263
1060,0.001541562
1061,0.0016017233
1062,0.0015077324
1063,0.0013412199
1064,0.0016094492
1065,0.0013367117
1066,0.0015386469
1067,0.0014849067
1068,0.0015750994
1069,0.0013323278
1070,0.0015715258
1071,0.0015507345
1072,0.0015034033
1073,0.0016946219
1074,0.0015537163
1075,0.0015444448
1076,0.0015577583
1077,0.0014027323
1078,0.0014643039
1079,0.0015272005
1080,0.0015064548
1081,0.0014500475
1082,0.0014931314
1083,0.0013698717
1084,0.0014746916
1085,0.0015287368
1086,0.0014166293
1087,0.0015711241
1088,0.0014795017
1089,0.0015468333
1090,0.0013773232
1091,0.001539324
1092,0.0014178167
1093,0.0014457462
1094,0.0015233193
1095,0.0016508166
1096,0.001551117
1097,0.0014460168
1098,0.0013513999
1099,0.001359219
1100,0.0014373533
1101,0.001433711
1102,0.0014341186
1103,0.00149021
1104,0.0015126686
1105,0.0014839014
1106,0.0015236373
1107,0.0016021678
1108,0.0014702589
1109,0.0013708805
1110,0.0014794862
1111,0.0014566402
1112,0.0014103646
1113,0.0014373622
1114,0.0015329856
1115,0.0014605011
1116,0.0012883914
1117,0.0014888133
1118,0.0013804918
1119,0.0013103043
1120,0.001429769
1121,0.0013506219
1122,0.001286172
1123,0.0014918942
1124,0.0015178318
1125,0.0014777749
1126,0.0013544183
1127,0.0014447499
1128,0.0014398155
1129,0.0012676491
1130,0.0013596156
1131,0.0013935539
1132,0.0014208606
1133,0.0012928781
1134,0.001410129
1135,0.0013733826
1136,0.0014889311
1137,0.00154913
1138,0.0012241724
1139,0.0014226837
1140,0.0014828799
1141,0.0013699039
1142,0.0013187325
1143,0.0014506634
1144,0.001441548
1145,0.0012170045
1146,0.0013493419
1147,0.0014184365
1148,0.0012847413
1149,0.001388644
1150,0.001291558
1151,0.0013150893
1152,0.0014664619
1153,0.0012004864
1154,0.0013695512
1155,0.0013549345
1156,0.0011982023
1157,0.0013303298
1158,0.0014114784
1159,0.0014057868
1160,0.0014188094
1161,0.0013232996
1162,0.0013017989
1163,0.0013955737
1164,0.0012864321
1165,0.0014670742
1166,0.001321434
1167,0.0012272298
1168,0.0013058607
1169,0.0013538396
1170,0.0013451078
1171,0.0013017068
1172,0.0012977786
1173,0.0014486449
1174,0.0012878776
1175,0.0011871696
1176,0.0014352112
1177,0.0011885397
1178,0.0011774211
1179,0.0013328061
1180,0.0013396015
1181,0.0012666795
1182,0.0011413225
1183,0.0012925254
1184,0.0011792376
1185,0.0014380928
1186,0.0012255913
1187,0.0012327378
1188,0.0011528203
1189,0.0013536703
1190,0.0012682907
1191,0.0011334331
1192,0.0013682587
1193,0.0012979346
1194,0.0012145696
1195,0.0012597374
1196,0.0014146873
1197,0.0013288814
1198,0.0013107378
1199,0.0013032629
1200,0.0013360404
1201,0.001211079
1202,0.001223814
1203,0.0011967547
1204,0.0011213388
1205,0.0014057526
1206,0.0013588883
1207,0.001256784
1208,0.0011575586
1209,0.0013019941
1210,0.0013101045
1211,0.0012601032
1212,0.0012860761
1213,0.0013648767
1214,0.0012620838
1215,0.0013641065
1216,0.0012174876
1217,0.0011571635
1218,0.0011304698
1219,0.0010833046
1220,0.00121148
1221,0.0011779888
1222,0.001200994
1223,0.001164159
1224,0.0012003757
1225,0.0012245955
1226,0.001313861
1227,0.0012590893
1228,0.0011327631
1229,0.0012961981
1230,0.0013831138
1231,0.0012220334
1232,0.0011563151
1233,0.0012297403
1234,0.0012360164
1235,0.0013875754
1236,0.0011297152
1237,0.0013783391
1238,0.0012305521
1239,0.001179394
1240,0.0012470004
1241,0.0011704733
1242,0.0011177822
1243,0.0012276423
1244,0.0011155334
1245,0.0012798801
1246,0.0011619271
1247,0.0011334904
1248,0.0012263713
1249,0.0011374314
1250,0.0011866887
1251,0.0011600258
1252,0.0016264797
1253,0.0011063986
1254,0.0012568893
1255,0.0011386796
1256,0.0011524835
1257,0.0011344223
1258,0.0010996732
1259,0.0011005717
1260,0.0013096649
1261,0.0011381182
1262,0.0011871256
1263,0.0011584826
1264,0.0013732127
1265,0.0011722749
1266,0.0011098869
1267,0.0012270693
1268,0.0012995007
1269,0.0011822224
1270,0.0011751723
1271,0.0010302594
1272,0.0010641664
1273,0.0012044739
1274,0.0009759585
1275,0.001116536
1276,0.001162981
1277,0.0010881822
1278,0.0010832631
1279,0.0011016772
1280,0.0010968375
1281,0.0012106758
1282,0.0010794887
1283,0.0012462434
1284,0.0011255882
1285,0.0011395122
1286,0.0011933772
1287,0.0013229229
1288,0.0011481481
1289,0.0011148431
1290,0.0012285217
1291,0.0012475594
1292,0.0011065223
1293,0.0011839882
1294,0.001090538
1295,0.0011552452
1296,0.0011923588
1297,0.0010663779
1298,0.0010331946
1299,0.0010444741
1300,0.0010864966
1301,0.0010951388
1302,0.0010949805
1303,0.0010779387
1304,0.0011101444
1305,0.0011542898
1306,0.0011134691
1307,0.001222961
1308,0.0011772201
1309,0.0011447318
1310,0.0010527251
1311,0.0011536527
1312,0.0010956796
1313,0.0011563939
1314,0.0010185778
1315,0.0010229632
1316,0.0011251702
1317,0.0011454673
1318,0.0011097539
1319,0.0009804234
1320,0.001047834
1321,0.0010776446
1322,0.0010958983
1323,0.0010368068
1324,0.0011186454
1325,0.0011191227
1326,0.0010826392
1327,0.0011595628
1328,0.0011222435
1329,0.0011555165
1330,0.0011970433
1331,0.0011976636
1332,0.0011119118
1333,0.0010134738
1334,0.0012143498
1335,0.0011414327
1336,0.0009830772
1337,0.001102444
1338,0.0010647606
1339,0.0010738311
1340,0.0011046219
1341,0.0010183563
1342,0.001278326
1343,0.0011715889
1344,0.0010591424
1345,0.0010965463
1346,0.00092102226
1347,0.0009472407
1348,0.0011246009
1349,0.0012287612
1350,0.0010622555
1351,0.0010718037
1352,0.0010501202
1353,0.001232581
1354,0.0010339832
1355,0.0010793931
1356,0.0010762485
1357,0.0012125523
1358,0.001134359
1359,0.0011393207
1360,0.0010523524
1361,0.0012267528
1362,0.0010150234
1363,0.0011517456
1364,0.0010902862
1365,0.0009808465
1366,0.0010100175
1367,0.0010568328
1368,0.001036316
1369,0.0010118611
1370,0.0009999542
1371,0.00093349844
1372,0.001104935
1373,0.0010553866
1374,0.0011340717
1375,0.0010586617
1376,0.0009032301
1377,0.0010669582
1378,0.0011161008
1379,0.0009898517
1380,0.0010592135
1381,0.0010211185
1382,0.00096431817
1383,0.0009243976
1384,0.0011102577
1385,0.0010242582
1386,0.0010691076
1387,0.0009540037
1388,0.0010571849
1389,0.001131169
1390,0.0010131458
1391,0.0010934297
1392,0.0009229941
1393,0.0011644065
1394,0.0010706447
1395,0.00095587777
1396,0.0010581367
1397,0.0009351129
1398,0.0010432022
1399,0.0010434091
1400,0.0010109727
1401,0.0010903466
1402,0.0009332615
1403,0.00095099054
1404,0.0010128441
1405,0.000990787
1406,0.00090740557
1407,0.0010364053
1408,0.0010526747
1409,0.0009036654
1410,0.0010116437
1411,0.0010402473
1412,0.0009788288
1413,0.001107523
1414,0.0010021012
1415,0.0008918248
1416,0.0010854097
1417,0.0009400537
1418,0.0010292261
1419,0.0011523435
1420,0.0009861961
1421,0.0010696776
1422,0.0010614643
1423,0.0010163727
1424,0.0010026933
1425,0.0009022571
1426,0.0010400333
1427,0.00094714493
1428,0.0010904359
1429,0.0010131547
1430,0.0011845528
1431,0.0010199591
1432,0.0010460091
1433,0.0009515039
1434,0.0010773948
1435,0.000995975
1436,0.001040644
1437,0.0009922626
1438,0.0009569396
1439,0.0010034667
1440,0.0009979013
1441,0.00097277894
1442,0.0010301378
1443,0.0010271217
1444,0.0009206765
1445,0.00096614024
1446,0.0011504354
1447,0.0011052134
1448,0.0010214642
1449,0.00093419506
1450,0.00092976174
1451,0.0009839289
1452,0.0010580607
1453,0.0010803073
1454,0.0010020549
1455,0.00088419387
1456,0.0009678992
1457,0.00103365
1458,0.0010303863
1459,0.0010094622
1460,0.00090261723
1461,0.0009306196
1462,0.000970676
1463,0.0011329752
1464,0.00096159906
1465,0.0009630496
1466,0.0010165989
1467,0.00091094925
1468,0.0011182671
1469,0.000994415
1470,0.0009915008
1471,0.0009499141
1472,0.0009769436
1473,0.0010903775
1474,0.00093947235
1475,0.0009643681
1476,0.0009086076
1477,0.0009890945
1478,0.00094594824
1479,0.0009678813
1480,0.00091632496
1481,0.0010511716
1482,0.0009814962
1483,0.00088615133
1484,0.0009713418
1485,0.001003964
1486,0.00089625514
1487,0.00097360153
1488,0.0010887247
1489,0.00094048725
1490,0.0009586504
1491,0.0010070142
1492,0.00096688926
1493,0.0008836964
1494,0.0009800204
1495,0.0009856649
1496,0.0009810651
1497,0.0010152208
1498,0.0008772534
1499,0.0010156739
1500,0.00097216666
1501,0.0008880866
1502,0.00092996017
1503,0.00081557705
1504,0.0010088849
1505,0.0010469011
1506,0.00094582746
1507,0.000862707
1508,0.00096092606
1509,0.0010597219
1510,0.00097317656
1511,0.0009224985
1512,0.0010306973
1513,0.00093481765
1514,0.0009964404
1515,0.0009322077
1516,0.00093057344
1517,0.0010432758
1518,0.0008866789
1519,0.0008710071
1520,0.00097075134
1521,0.0009886257
1522,0.00097392884
1523,0.0009052985
1524,0.0009855579
1525,0.0009402852
1526,0.0009236641
1527,0.00094254763
1528,0.00096432655
1529,0.00095654523
1530,0.00091793976
1531,0.00088441314
1532,0.0009081058
1533,0.00096802035
1534,0.0010210404
1535,0.00087864243
1536,0.0009010452
1537,0.0010746631
1538,0.0009941116
1539,0.0009952325
1540,0.00103316
1541,0.0009872483
1542,0.000892081
1543,0.00088572956
1544,0.0008898039
1545,0.0009523264
1546,0.0009318094
1547,0.00087035523
1548,0.00090147386
1549,0.0009810408
1550,0.00090586743
1551,0.0010420523
1552,0.0010763071
1553,0.00097442186
1554,0.00086795434
1555,0.0009770475
1556,0.0009463162
1557,0.00093490735
1558,0.00095289986
1559,0.00087766314
1560,0.0010827315
1561,0.00085605145
1562,0.0008338409
1563,0.0009173576
