Time Step,Cumulative Mean Error
182,0.645577425409925
183,0.649866444210948
184,0.6548304343268138
185,0.660568546993579
186,0.6671997663007031
187,0.6748622438653066
188,0.6837195565186676
189,0.6939626444818521
190,0.7058193576613367
191,0.7195586318749605
192,0.7354969258880408
193,0.7540115614056455
194,0.7755434233594988
195,0.8006191423905803
196,0.8298650341595218
197,0.8640234221805637
198,0.9039774770845788
199,0.950781058691748
200,1.0056829559830984
201,1.0701782602233387
202,1.146045959157119
203,1.235413372544186
204,1.3408101208485317
205,1.4652519983006604
206,1.612330765302899
207,1.7863270952544508
208,1.9923005376740646
209,2.236244609865741
210,2.525255495028255
211,2.867723197163432
212,3.2734964393144064
213,3.7540260120385245
214,4.32252545057255
215,4.994061363400764
216,5.78555910976184
217,6.715669507819036
218,7.8044307270448545
219,9.072677862393265
220,10.541064106407726
221,12.228710699359562
222,14.151397280444252
223,16.3193553684473
224,18.734913584817708
225,21.390095635600787
226,24.264668941571045
227,27.325107472250302
228,30.52471527416894
229,33.80530050682363
230,37.10032250383761
231,40.33951228733324
232,43.454141994258194
233,46.38259938097059
234,49.07453766630124
235,51.49469786425082
236,53.6248047552664
237,55.463272715544846
238,57.02296661261703
239,58.3273840167395
240,59.40624516177808
241,60.29115536782909
242,61.01216058831515
243,61.595606094531995
244,62.063284011852815
245,62.4326142711028
246,62.7174099424349
247,62.92884977373094
248,63.07635122523424
249,63.16821018433472
250,63.21199052008013
251,63.21468952247158
252,63.182783343453195
253,63.12220111078519
254,63.03827685083185
255,62.935725863103386
256,62.81864237148774
257,62.69052056168967
258,62.554318675454674
259,62.41250372153017
260,62.26713362104752
261,62.119920936713086
262,61.972309769900455
263,61.82554208550659
264,61.68070715883615
265,61.53879998263105
266,61.40076802144773
267,61.26755316915682
268,61.14012770422004
269,61.019521515922406
270,60.90686395481399
271,60.803405547732744
272,60.71055871764805
273,60.62992703489312
274,60.56333770699713
275,60.51288066877571
276,60.480961130233204
277,60.47032262121651
278,60.48411883384946
279,60.52595527412489
280,60.59993471800365
281,60.71072483119498
282,60.863603493281985
283,61.0644976533169
284,61.32002010257315
285,61.637469140077016
286,62.02482248031297
287,62.4906300435965
288,63.04389131282666
289,63.69380808201472
290,64.44947304965811
291,65.31939769858195
292,66.31088838714335
293,67.42932917007056
294,68.67729852086713
295,70.05358967624582
296,71.55231897966635
297,73.16199383882885
298,74.86512680460636
299,76.63799429292966
300,78.4512632933157
301,80.27115584185755
302,82.06142271424912
303,83.78567569568725
304,85.41013428925166
305,86.90619225543969
306,88.2524959067808
307,89.43616028359897
308,90.45281793846029
309,91.30568117230106
310,92.00391981724171
311,92.56063805387201
312,92.99098506719398
313,93.31059770454176
314,93.5344913236628
315,93.67643554401064
316,93.74866915455402
317,93.7618693461354
318,93.72525357317006
319,93.64674693934793
320,93.53315589471994
321,93.3903264201257
322,93.22328003199169
323,93.03632753216594
324,92.83315998153448
325,92.61692852896067
326,92.39031009608595
327,92.15556775744047
328,91.91460360427158
329,91.66900831550565
330,91.42010523684179
331,91.16899100996672
332,90.91657285643237
333,90.66360187446455
334,90.41070078387858
335,90.15839148535106
336,89.90711542896477
337,89.65725493678997
338,89.40914917812762
339,89.16310750485542
340,88.91942574335252
341,88.67839520095417
342,88.44031427066167
343,88.20549956445134
344,87.97429644087539
345,87.74708855687894
346,87.52430776324194
347,87.30644626101251
348,87.09407179383457
349,86.88784054665838
350,86.68851160914026
351,86.49696545869408
352,86.31422828555881
353,86.14149129385162
354,85.9801363218729
355,85.83176643693373
356,85.69823816406576
357,85.58168553005922
358,85.48456306977727
359,85.40967539622572
360,85.36021141676672
361,85.33977001578815
362,85.35237310517913
363,85.40247188892887
364,85.49492595044116
365,85.63495746188781
366,85.82805782619151
367,86.07984567644166
368,86.39588784049833
369,86.78143084908245
370,87.241093731888
371,87.77849683348637
372,88.39582918884221
373,89.09348053885681
374,89.86965693314076
375,90.72009118205547
376,91.637934730379
377,92.6138030189241
378,93.63604840222814
379,94.6912547780973
380,95.7648414418259
381,96.84178863726858
382,97.90739489100726
383,98.94801735434783
384,99.9517614046777
385,100.90903989212362
386,101.8129856227961
387,102.65954841904656
388,103.44736244006096
389,104.17749342893383
390,104.8530821301052
391,105.4790157026353
392,106.06150560755285
393,106.60776483004888
394,107.12559447925476
395,107.62298613385136
396,108.10769081457634
397,108.5867822938378
398,109.06611137661471
399,109.54959624746836
400,110.03828753658887
401,110.5302037143648
402,111.02099276776312
403,111.50416713326734
404,111.97141927325428
405,112.41355143947361
406,112.82176246128788
407,113.18888353208335
408,113.51014649267158
409,113.78334709954531
410,114.0085410973938
411,114.18750604184221
412,114.3231682223788
413,114.4191172196645
414,114.47923494915077
415,114.50742966059403
416,114.50746334219846
417,114.48283940033386
418,114.43674353541238
419,114.37201755541972
420,114.29115740573702
421,114.19632753519724
422,114.0893863972302
423,113.97191237069389
424,113.84523975323056
425,113.7104895745467
426,113.56860002236222
427,113.42035478882445
428,113.26640839189551
429,113.10730831267838
430,112.94351237111015
431,112.77540710556046
432,112.60332127336362
433,112.42753799665094
434,112.24830604769906
435,112.06585000671333
436,111.88038062784901
437,111.6921046565336
438,111.5012355571964
439,111.30800406199998
440,111.11267395846063
441,110.91555220490545
442,110.71700579889742
443,110.51747612909053
444,110.3174983297516
445,110.11771208288717
446,109.91887131918897
447,109.72184934536808
448,109.52763640307126
449,109.33732184193671
450,109.15206860595474
451,108.97305502294552
452,108.80137950162091
453,108.63793817796642
454,108.48331526675753
455,108.33766726442983
456,108.20065031341545
457,108.0713958299135
458,107.94855938912247
459,107.8304330752341
460,107.71511844805399
461,107.60072649014158
462,107.4855755580419
463,107.3683347631795
464,107.24810802834828
465,107.12443444590302
466,106.99724606996335
467,106.8667853033578
468,106.73349867464191
469,106.59791181611524
470,106.46052996562028
471,106.32176021077274
472,106.18190406668141
473,106.04113893485766
474,105.89954172347537
475,105.75711896925081
476,105.61382934347866
477,105.46961982971098
478,105.3244417091342
479,105.17827400828247
480,105.03113358020829
481,104.88308140992474
482,104.73422928529655
483,104.58473478688954
484,104.43480218601303
485,104.28467813812823
486,104.13464734990605
487,103.9850319650645
488,103.83618744356687
489,103.68849972547136
490,103.54238822921708
491,103.39830537029192
492,103.25674077826113
493,103.11822522158899
494,102.98333825886485
495,102.85270879413262
496,102.7270321411781
497,102.6070793800759
498,102.49370111186575
499,102.38784679417643
500,102.29058138004888
501,102.20309997235779
502,102.12673612253812
503,102.06299421776805
504,102.0135634013017
505,101.98033074387324
506,101.96540531050621
507,101.97112695569163
508,102.00008934120113
509,102.05513581342609
510,102.13936060718972
511,102.25608614633511
512,102.40884289320566
513,102.60131140482483
514,102.83726108113991
515,103.12045427699557
516,103.45450026296032
517,103.84265806929513
518,104.2875834112673
519,104.79106170079889
520,105.35368796674348
521,105.97453002300585
522,106.65083883617311
523,107.377798157971
524,108.14834048838144
525,108.95312083027618
526,109.78071351099162
527,110.61796313542273
528,111.45056503870838
529,112.26382131581275
530,113.04349315727377
531,113.77660956225708
532,114.45230613889807
533,115.0623610379678
534,115.60149108270033
535,116.06733723265364
536,116.46020131153506
537,116.78258628440882
538,117.03862152513253
539,117.23351309319678
540,117.37303777248687
541,117.46313860698345
542,117.50963994204244
543,117.5180541120966
544,117.49347977178016
545,117.44055206770078
546,117.3634354144517
547,117.26583481918385
548,117.15102445090103
549,117.0218775670207
550,116.88090357209981
551,116.7302813794252
552,116.57189602995302
553,116.4073714070882
554,116.23810462651856
555,116.06529490015329
556,115.8899741926653
557,115.71303280546046
558,115.53524595939164
559,115.35729511067295
560,115.1797882004377
561,115.00327967549669
562,114.82828574445736
563,114.65530151917281
564,114.48481150517046
565,114.3173027884117
566,114.15327871778123
567,113.99326539335358
568,113.83782159411567
569,113.68754892060986
570,113.54310326738587
571,113.40519694394148
572,113.2746020152298
573,113.15215863000415
574,113.03877213085318
575,112.93540890438405
576,112.84309331674024
577,112.76289721843506
578,112.69593988087925
579,112.64338076559713
580,112.60639358613562
581,112.58613716323023
582,112.58371371567137
583,112.60011753615846
584,112.63618557094654
585,112.6925343176691
586,112.7695019355237
587,112.86710368149248
588,112.98497882933559
589,113.12235491935706
590,113.27803746575327
591,113.45042563748962
592,113.63753955330887
593,113.83708216123927
594,114.04646896938772
595,114.26286786649622
596,114.48329756927728
597,114.70473632905654
598,114.92424168422319
599,115.13904555686342
